"","Orthogroup","Species.Tree.Node","Gene.Tree.Node","Support","Type","Genes.1","Genes.2"
"287","OG0002235","N_naja.pep","n8",1,"Terminal","N_naja_pep_Nana05408-RA","N_naja_pep_Nana05408-RD"
"288","OG0002235","P_Mucros.pep","n9",1,"Terminal","P_Mucros_pep_XP_015668103.1","P_Mucros_pep_XP_015668102.1"
"289","OG0002261","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015675356.1, P_Mucros_pep_XP_015675360.1, P_Mucros_pep_XP_015675358.1","P_Mucros_pep_XP_015675359.1"
"290","OG0002261","P_Mucros.pep","n9",1,"Terminal","P_Mucros_pep_XP_015675356.1","P_Mucros_pep_XP_015675360.1, P_Mucros_pep_XP_015675358.1"
"291","OG0002261","P_Mucros.pep","n10",1,"Terminal","P_Mucros_pep_XP_015675360.1","P_Mucros_pep_XP_015675358.1"
"292","OG0002261","N_naja.pep","n11",1,"Terminal","N_naja_pep_Nana07918-RC","N_naja_pep_Nana07918-RB, N_naja_pep_Nana07918-RA"
"293","OG0002261","N_naja.pep","n12",1,"Terminal","N_naja_pep_Nana07918-RB","N_naja_pep_Nana07918-RA"
"294","OG0002327","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015676466.1, P_Mucros_pep_XP_015676464.1, P_Mucros_pep_XP_015676465.1","P_Mucros_pep_XP_015676462.1"
"295","OG0002327","P_Mucros.pep","n9",1,"Terminal","P_Mucros_pep_XP_015676466.1, P_Mucros_pep_XP_015676464.1","P_Mucros_pep_XP_015676465.1"
"296","OG0002327","P_Mucros.pep","n10",1,"Terminal","P_Mucros_pep_XP_015676466.1","P_Mucros_pep_XP_015676464.1"
"297","OG0002327","N_naja.pep","n11",1,"Terminal","N_naja_pep_Nana03234-RA","N_naja_pep_Nana03234-RB"
"298","OG0002461","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015675456.1","P_Mucros_pep_XP_015675457.1, P_Mucros_pep_XP_029140691.1, P_Mucros_pep_XP_029140690.1, P_Mucros_pep_XP_029140689.1"
"299","OG0002461","P_Mucros.pep","n9",1,"Terminal","P_Mucros_pep_XP_015675457.1","P_Mucros_pep_XP_029140691.1, P_Mucros_pep_XP_029140690.1, P_Mucros_pep_XP_029140689.1"
"300","OG0002461","P_Mucros.pep","n10",1,"Terminal","P_Mucros_pep_XP_029140691.1","P_Mucros_pep_XP_029140690.1, P_Mucros_pep_XP_029140689.1"
"301","OG0002461","P_Mucros.pep","n11",1,"Terminal","P_Mucros_pep_XP_029140690.1","P_Mucros_pep_XP_029140689.1"
"302","OG0002476","N_naja.pep","n5",1,"Terminal","N_naja_pep_Nana16406-RB, N_naja_pep_Nana16406-RD, N_naja_pep_Nana16406-RC","N_naja_pep_Nana16406-RA"
"303","OG0002476","N_naja.pep","n6",1,"Terminal","N_naja_pep_Nana16406-RB","N_naja_pep_Nana16406-RD, N_naja_pep_Nana16406-RC"
"304","OG0002476","N_naja.pep","n7",1,"Terminal","N_naja_pep_Nana16406-RD","N_naja_pep_Nana16406-RC"
"305","OG0002476","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015673105.1","P_Mucros_pep_XP_015673104.1"
"306","OG0002485","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015676944.1, P_Mucros_pep_XP_015676943.1","P_Mucros_pep_XP_015676942.1, P_Mucros_pep_XP_015676941.1"
"307","OG0002485","P_Mucros.pep","n6",1,"Terminal","P_Mucros_pep_XP_015676944.1","P_Mucros_pep_XP_015676943.1"
"308","OG0002485","P_Mucros.pep","n7",1,"Terminal","P_Mucros_pep_XP_015676942.1","P_Mucros_pep_XP_015676941.1"
"309","OG0002485","N_naja.pep","n8",1,"Terminal","N_naja_pep_Nana28562-RA","N_naja_pep_Nana28562-RB"
"310","OG0002493","H_sapiens.pep","n4",1,"Terminal","H_sapiens_pep_ENSG00000281484.2","H_sapiens_pep_ENSG00000154640.14"
"311","OG0002493","P_Mucros.pep","n9",1,"Terminal","P_Mucros_pep_XP_015677897.1","P_Mucros_pep_XP_015677898.1"
"312","OG0002493","X_tropicalis.pep","n10",1,"Terminal","X_tropicalis_pep_ENSXETG00000008432.1","X_tropicalis_pep_ENSXETG00000008461.1, X_tropicalis_pep_ENSXETG00000008447.1"
"313","OG0002493","X_tropicalis.pep","n11",1,"Terminal","X_tropicalis_pep_ENSXETG00000008461.1","X_tropicalis_pep_ENSXETG00000008447.1"
"314","OG0002506","N_naja.pep","n4",1,"Terminal","N_naja_pep_Nana31568-RA","N_naja_pep_Nana31568-RB"
"315","OG0002506","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015674229.1, P_Mucros_pep_XP_015674228.1","P_Mucros_pep_XP_029140475.1, P_Mucros_pep_XP_029140474.1"
"316","OG0002506","P_Mucros.pep","n6",1,"Terminal","P_Mucros_pep_XP_015674229.1","P_Mucros_pep_XP_015674228.1"
"317","OG0002506","P_Mucros.pep","n7",1,"Terminal","P_Mucros_pep_XP_029140475.1","P_Mucros_pep_XP_029140474.1"
"318","OG0002508","X_tropicalis.pep","n1",1,"Terminal","X_tropicalis_pep_ENSXETG00000016833.1","X_tropicalis_pep_ENSXETG00000007988.1"
"319","OG0002508","N5","n4",0.666666666666667,"Non-Terminal","P_Mucros_pep_XP_015673275.1, A_carolinensis_pep_ENSACAG00000012373.2, N_naja_pep_Nana14129-RA, N_naja_pep_Nana14129-RB","P_Mucros_pep_XP_015673274.1, A_carolinensis_pep_ENSACAG00000027261.2"
"320","OG0002508","N_naja.pep","n7",1,"Terminal","N_naja_pep_Nana14129-RA","N_naja_pep_Nana14129-RB"
"321","OG0002624","P_Mucros.pep","n4",1,"Terminal","P_Mucros_pep_XP_015673480.1, P_Mucros_pep_XP_015673481.1, P_Mucros_pep_XP_015673483.1","P_Mucros_pep_XP_029140338.1"
"322","OG0002624","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015673480.1","P_Mucros_pep_XP_015673481.1, P_Mucros_pep_XP_015673483.1"
"323","OG0002624","P_Mucros.pep","n6",1,"Terminal","P_Mucros_pep_XP_015673481.1","P_Mucros_pep_XP_015673483.1"
"324","OG0002624","N_naja.pep","n7",1,"Terminal","N_naja_pep_Nana13895-RA","N_naja_pep_Nana13895-RB"
"325","OG0002625","P_Mucros.pep","n9",1,"Terminal","P_Mucros_pep_XP_015682827.1","P_Mucros_pep_XP_015682826.1"
"326","OG0002642","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015675065.1","P_Mucros_pep_XP_015675073.1"
"327","OG0002642","H_sapiens.pep","n9",1,"Terminal","H_sapiens_pep_ENSG00000262911.5","H_sapiens_pep_ENSG00000177692.11"
"328","OG0002642","P_troglodytes.pep","n10",1,"Terminal","P_troglodytes_pep_ENSPTRG00000013870.6","P_troglodytes_pep_ENSPTRG00000044482.1"
"329","OG0002642","C_familiaris.pep","n11",1,"Terminal","C_familiaris_pep_ENSCAFG00000045160.1","C_familiaris_pep_ENSCAFG00000047350.1"
"330","OG0002675","N_naja.pep","n5",1,"Terminal","N_naja_pep_Nana05729-RB","N_naja_pep_Nana05729-RA"
"331","OG0002675","P_Mucros.pep","n6",1,"Terminal","P_Mucros_pep_XP_015685612.1, P_Mucros_pep_XP_015674192.1, P_Mucros_pep_XP_015685611.1","P_Mucros_pep_XP_015685713.1"
"332","OG0002675","P_Mucros.pep","n7",1,"Terminal","P_Mucros_pep_XP_015685612.1, P_Mucros_pep_XP_015674192.1","P_Mucros_pep_XP_015685611.1"
"333","OG0002675","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015685612.1","P_Mucros_pep_XP_015674192.1"
"334","OG0002683","N3","n6",0.5,"Non-Terminal","N_naja_pep_Nana10941-RA, P_Mucros_pep_XP_015683010.1","P_Mucros_pep_XP_015683005.1, N_naja_pep_Nana10940-RA, N_naja_pep_Nana10940-RB, N_naja_pep_Nana10940-RC, G_gallus_pep_ENSGALG00000050235.1"
"335","OG0002683","N_naja.pep","n10",1,"Terminal","N_naja_pep_Nana10940-RA","N_naja_pep_Nana10940-RB, N_naja_pep_Nana10940-RC"
"336","OG0002683","N_naja.pep","n11",1,"Terminal","N_naja_pep_Nana10940-RB","N_naja_pep_Nana10940-RC"
"337","OG0002709","P_Mucros.pep","n4",1,"Terminal","P_Mucros_pep_XP_015680312.1, P_Mucros_pep_XP_015680310.1, P_Mucros_pep_XP_015680311.1, P_Mucros_pep_XP_015680309.1","P_Mucros_pep_XP_015680308.1"
"338","OG0002709","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015680312.1, P_Mucros_pep_XP_015680310.1, P_Mucros_pep_XP_015680311.1","P_Mucros_pep_XP_015680309.1"
"339","OG0002709","P_Mucros.pep","n6",1,"Terminal","P_Mucros_pep_XP_015680312.1","P_Mucros_pep_XP_015680310.1, P_Mucros_pep_XP_015680311.1"
"340","OG0002709","P_Mucros.pep","n7",1,"Terminal","P_Mucros_pep_XP_015680310.1","P_Mucros_pep_XP_015680311.1"
"341","OG0002710","N7","n7",0.5,"Non-Terminal","N_naja_pep_Nana02795-RA","N_naja_pep_Nana02794-RA, P_Mucros_pep_XP_015666548.1, P_Mucros_pep_XP_015666556.1, P_Mucros_pep_XP_015666563.1, P_Mucros_pep_XP_015666571.1"
"342","OG0002710","N7","n8",0.5,"Non-Terminal","N_naja_pep_Nana02794-RA, P_Mucros_pep_XP_015666548.1, P_Mucros_pep_XP_015666556.1","P_Mucros_pep_XP_015666563.1, P_Mucros_pep_XP_015666571.1"
"343","OG0002710","P_Mucros.pep","n10",1,"Terminal","P_Mucros_pep_XP_015666548.1","P_Mucros_pep_XP_015666556.1"
"344","OG0002710","P_Mucros.pep","n11",1,"Terminal","P_Mucros_pep_XP_015666563.1","P_Mucros_pep_XP_015666571.1"
"345","OG0002711","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015681385.1, P_Mucros_pep_XP_015681378.1","P_Mucros_pep_XP_015681399.1, P_Mucros_pep_XP_015681392.1"
"346","OG0002711","P_Mucros.pep","n6",1,"Terminal","P_Mucros_pep_XP_015681385.1","P_Mucros_pep_XP_015681378.1"
"347","OG0002711","P_Mucros.pep","n7",1,"Terminal","P_Mucros_pep_XP_015681399.1","P_Mucros_pep_XP_015681392.1"
"348","OG0002711","H_sapiens.pep","n11",1,"Terminal","H_sapiens_pep_ENSG00000284260.2","H_sapiens_pep_ENSG00000176783.15"
"349","OG0002715","N_naja.pep","n4",1,"Terminal","N_naja_pep_Nana08626-RE","N_naja_pep_Nana08626-RG, N_naja_pep_Nana08626-RD, N_naja_pep_Nana08626-RC"
"350","OG0002715","N_naja.pep","n5",1,"Terminal","N_naja_pep_Nana08626-RG, N_naja_pep_Nana08626-RD","N_naja_pep_Nana08626-RC"
"351","OG0002715","N_naja.pep","n6",1,"Terminal","N_naja_pep_Nana08626-RG","N_naja_pep_Nana08626-RD"
"352","OG0002715","P_Mucros.pep","n7",1,"Terminal","P_Mucros_pep_XP_015674903.1","P_Mucros_pep_XP_015674904.1"
"353","OG0002725","N_naja.pep","n8",1,"Terminal","N_naja_pep_Nana02308-RB","N_naja_pep_Nana02308-RA"
"354","OG0002725","P_Mucros.pep","n9",1,"Terminal","P_Mucros_pep_XP_015676559.1, P_Mucros_pep_XP_015676558.1","P_Mucros_pep_XP_015676556.1, P_Mucros_pep_XP_015676557.1"
"355","OG0002725","P_Mucros.pep","n10",1,"Terminal","P_Mucros_pep_XP_015676559.1","P_Mucros_pep_XP_015676558.1"
"356","OG0002725","P_Mucros.pep","n11",1,"Terminal","P_Mucros_pep_XP_015676556.1","P_Mucros_pep_XP_015676557.1"
"357","OG0002740","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015675662.1","P_Mucros_pep_XP_015675661.1, P_Mucros_pep_XP_015675660.1, P_Mucros_pep_XP_015675659.1, P_Mucros_pep_XP_015675663.1"
"358","OG0002740","P_Mucros.pep","n6",1,"Terminal","P_Mucros_pep_XP_015675661.1","P_Mucros_pep_XP_015675660.1, P_Mucros_pep_XP_015675659.1, P_Mucros_pep_XP_015675663.1"
"359","OG0002740","P_Mucros.pep","n7",1,"Terminal","P_Mucros_pep_XP_015675660.1","P_Mucros_pep_XP_015675659.1, P_Mucros_pep_XP_015675663.1"
"360","OG0002740","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015675659.1","P_Mucros_pep_XP_015675663.1"
"361","OG0002747","P_Mucros.pep","n3",1,"Terminal","P_Mucros_pep_XP_015665445.1, P_Mucros_pep_XP_015665443.1, P_Mucros_pep_XP_015665442.1","P_Mucros_pep_XP_015665444.1"
"362","OG0002747","P_Mucros.pep","n4",1,"Terminal","P_Mucros_pep_XP_015665445.1","P_Mucros_pep_XP_015665443.1, P_Mucros_pep_XP_015665442.1"
"363","OG0002747","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015665443.1","P_Mucros_pep_XP_015665442.1"
"364","OG0002747","N_naja.pep","n6",1,"Terminal","N_naja_pep_Nana05991-RB","N_naja_pep_Nana05991-RA, N_naja_pep_Nana05991-RC"
"365","OG0002747","N_naja.pep","n7",1,"Terminal","N_naja_pep_Nana05991-RA","N_naja_pep_Nana05991-RC"
"366","OG0002842","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015675895.1","P_Mucros_pep_XP_015675887.1"
"367","OG0002842","N_naja.pep","n9",1,"Terminal","N_naja_pep_Nana05669-RB, N_naja_pep_Nana05669-RA","N_naja_pep_Nana05669-RC"
"368","OG0002842","N_naja.pep","n10",1,"Terminal","N_naja_pep_Nana05669-RB","N_naja_pep_Nana05669-RA"
"369","OG0002858","N_naja.pep","n5",1,"Terminal","N_naja_pep_Nana04786-RB","N_naja_pep_Nana04786-RA"
"370","OG0002858","P_Mucros.pep","n6",1,"Terminal","P_Mucros_pep_XP_015673887.1","P_Mucros_pep_XP_015673886.1, P_Mucros_pep_XP_015673885.1"
"371","OG0002858","P_Mucros.pep","n7",1,"Terminal","P_Mucros_pep_XP_015673886.1","P_Mucros_pep_XP_015673885.1"
"372","OG0002884","P_troglodytes.pep","n6",1,"Terminal","P_troglodytes_pep_ENSPTRG00000043068.1","P_troglodytes_pep_ENSPTRG00000015920.6"
"373","OG0002884","P_Mucros.pep","n9",1,"Terminal","P_Mucros_pep_XP_015678983.1, P_Mucros_pep_XP_015678982.1","P_Mucros_pep_XP_015678981.1"
"374","OG0002884","P_Mucros.pep","n10",1,"Terminal","P_Mucros_pep_XP_015678983.1","P_Mucros_pep_XP_015678982.1"
"375","OG0002932","P_Mucros.pep","n7",1,"Terminal","P_Mucros_pep_XP_015681747.1, P_Mucros_pep_XP_015681746.1","P_Mucros_pep_XP_015681751.1, P_Mucros_pep_XP_015681750.1, P_Mucros_pep_XP_015681749.1"
"376","OG0002932","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015681747.1","P_Mucros_pep_XP_015681746.1"
"377","OG0002932","P_Mucros.pep","n9",1,"Terminal","P_Mucros_pep_XP_015681751.1, P_Mucros_pep_XP_015681750.1","P_Mucros_pep_XP_015681749.1"
"378","OG0002932","P_Mucros.pep","n10",1,"Terminal","P_Mucros_pep_XP_015681751.1","P_Mucros_pep_XP_015681750.1"
"379","OG0002947","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015673632.1","P_Mucros_pep_XP_029140361.1, P_Mucros_pep_XP_015673633.1, P_Mucros_pep_XP_015673635.1"
"380","OG0002947","P_Mucros.pep","n9",1,"Terminal","P_Mucros_pep_XP_029140361.1, P_Mucros_pep_XP_015673633.1","P_Mucros_pep_XP_015673635.1"
"381","OG0002947","P_Mucros.pep","n10",1,"Terminal","P_Mucros_pep_XP_029140361.1","P_Mucros_pep_XP_015673633.1"
"382","OG0002954","N_naja.pep","n4",1,"Terminal","N_naja_pep_Nana33671-RE, N_naja_pep_Nana33671-RD","N_naja_pep_Nana33671-RB"
"383","OG0002954","N_naja.pep","n5",1,"Terminal","N_naja_pep_Nana33671-RE","N_naja_pep_Nana33671-RD"
"384","OG0002954","H_sapiens.pep","n10",1,"Terminal","H_sapiens_pep_ENSG00000184056.14","H_sapiens_pep_ENSG00000284946.1"
"385","OG0003008","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015666329.1","P_Mucros_pep_XP_015666328.1"
"386","OG0003008","N_naja.pep","n9",1,"Terminal","N_naja_pep_Nana15792-RA, N_naja_pep_Nana15792-RB","N_naja_pep_Nana15792-RC"
"387","OG0003008","N_naja.pep","n10",1,"Terminal","N_naja_pep_Nana15792-RA","N_naja_pep_Nana15792-RB"
"388","OG0003077","N6","n7",0.5,"Non-Terminal","P_troglodytes_pep_ENSPTRG00000048644.1","P_troglodytes_pep_ENSPTRG00000050361.1, H_sapiens_pep_ENSG00000141437.9, P_troglodytes_pep_ENSPTRG00000020954.3, H_sapiens_pep_ENSG00000122696.14"
"389","OG0003077","N6","n8",1,"Non-Terminal","P_troglodytes_pep_ENSPTRG00000050361.1, H_sapiens_pep_ENSG00000141437.9","P_troglodytes_pep_ENSPTRG00000020954.3, H_sapiens_pep_ENSG00000122696.14"
"390","OG0003093","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015668803.1","P_Mucros_pep_XP_015668800.1, P_Mucros_pep_XP_015668802.1, P_Mucros_pep_XP_015668801.1"
"391","OG0003093","P_Mucros.pep","n9",1,"Terminal","P_Mucros_pep_XP_015668800.1, P_Mucros_pep_XP_015668802.1","P_Mucros_pep_XP_015668801.1"
"392","OG0003093","P_Mucros.pep","n10",1,"Terminal","P_Mucros_pep_XP_015668800.1","P_Mucros_pep_XP_015668802.1"
"393","OG0003142","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015669332.1","P_Mucros_pep_XP_015669331.1"
"394","OG0003142","P_troglodytes.pep","n9",1,"Terminal","P_troglodytes_pep_ENSPTRG00000048100.1, P_troglodytes_pep_ENSPTRG00000043609.1","P_troglodytes_pep_ENSPTRG00000048466.1"
"395","OG0003142","P_troglodytes.pep","n10",1,"Terminal","P_troglodytes_pep_ENSPTRG00000048100.1","P_troglodytes_pep_ENSPTRG00000043609.1"
"396","OG0003190","N_naja.pep","n5",1,"Terminal","N_naja_pep_Nana21435-RB","N_naja_pep_Nana21435-RA"
"397","OG0003190","P_Mucros.pep","n6",1,"Terminal","P_Mucros_pep_XP_015666117.1","P_Mucros_pep_XP_015666118.1"
"398","OG0003190","P_troglodytes.pep","n10",1,"Terminal","P_troglodytes_pep_ENSPTRG00000049382.1","P_troglodytes_pep_ENSPTRG00000019394.4"
"399","OG0003200","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015675511.1","P_Mucros_pep_XP_029140701.1, P_Mucros_pep_XP_015675510.1, P_Mucros_pep_XP_015675512.1"
"400","OG0003200","P_Mucros.pep","n9",1,"Terminal","P_Mucros_pep_XP_029140701.1","P_Mucros_pep_XP_015675510.1, P_Mucros_pep_XP_015675512.1"
"401","OG0003200","P_Mucros.pep","n10",1,"Terminal","P_Mucros_pep_XP_015675510.1","P_Mucros_pep_XP_015675512.1"
"402","OG0003215","C_familiaris.pep","n5",1,"Terminal","C_familiaris_pep_ENSCAFG00000014885.4","C_familiaris_pep_ENSCAFG00000029162.2"
"403","OG0003215","P_Mucros.pep","n9",1,"Terminal","P_Mucros_pep_XP_015687505.1","P_Mucros_pep_XP_015687502.1, P_Mucros_pep_XP_015687503.1"
"404","OG0003215","P_Mucros.pep","n10",1,"Terminal","P_Mucros_pep_XP_015687502.1","P_Mucros_pep_XP_015687503.1"
"405","OG0003219","P_Mucros.pep","n7",1,"Terminal","P_Mucros_pep_XP_015684398.1","P_Mucros_pep_XP_015684390.1, P_Mucros_pep_XP_015684405.1, P_Mucros_pep_XP_015684384.1, P_Mucros_pep_XP_015684414.1"
"406","OG0003219","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015684390.1","P_Mucros_pep_XP_015684405.1, P_Mucros_pep_XP_015684384.1, P_Mucros_pep_XP_015684414.1"
"407","OG0003219","P_Mucros.pep","n9",1,"Terminal","P_Mucros_pep_XP_015684405.1","P_Mucros_pep_XP_015684384.1, P_Mucros_pep_XP_015684414.1"
"408","OG0003219","P_Mucros.pep","n10",1,"Terminal","P_Mucros_pep_XP_015684384.1","P_Mucros_pep_XP_015684414.1"
"409","OG0003222","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015667075.1","P_Mucros_pep_XP_015667074.1"
"410","OG0003222","P_troglodytes.pep","n9",1,"Terminal","P_troglodytes_pep_ENSPTRG00000048846.1","P_troglodytes_pep_ENSPTRG00000043847.1, P_troglodytes_pep_ENSPTRG00000019429.5"
"411","OG0003222","P_troglodytes.pep","n10",1,"Terminal","P_troglodytes_pep_ENSPTRG00000043847.1","P_troglodytes_pep_ENSPTRG00000019429.5"
"412","OG0003235","N_naja.pep","n8",1,"Terminal","N_naja_pep_Nana14944-RA","N_naja_pep_Nana14945-RA"
"413","OG0003235","P_Mucros.pep","n9",1,"Terminal","P_Mucros_pep_XP_015687095.1","P_Mucros_pep_XP_015687093.1, P_Mucros_pep_XP_015687092.1"
"414","OG0003235","P_Mucros.pep","n10",1,"Terminal","P_Mucros_pep_XP_015687093.1","P_Mucros_pep_XP_015687092.1"
"415","OG0003238","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015684788.1","P_Mucros_pep_XP_015684810.1, P_Mucros_pep_XP_015684795.1"
"416","OG0003238","P_Mucros.pep","n9",1,"Terminal","P_Mucros_pep_XP_015684810.1","P_Mucros_pep_XP_015684795.1"
"417","OG0003238","N_naja.pep","n10",1,"Terminal","N_naja_pep_Nana14913-RB","N_naja_pep_Nana14913-RA"
"418","OG0003252","P_troglodytes.pep","n5",1,"Terminal","P_troglodytes_pep_ENSPTRG00000048974.1","P_troglodytes_pep_ENSPTRG00000014348.6"
"419","OG0003252","M_musculus.pep","n6",1,"Terminal","M_musculus_pep_ENSMUSG00000116378.1","M_musculus_pep_ENSMUSG00000006378.15"
"420","OG0003252","P_Mucros.pep","n10",1,"Terminal","P_Mucros_pep_XP_015672753.1","P_Mucros_pep_XP_015672754.1"
"421","OG0003254","N_naja.pep","n4",1,"Terminal","N_naja_pep_Nana14633-RB, N_naja_pep_Nana14633-RC","N_naja_pep_Nana14633-RA"
"422","OG0003254","N_naja.pep","n5",1,"Terminal","N_naja_pep_Nana14633-RB","N_naja_pep_Nana14633-RC"
"423","OG0003254","P_Mucros.pep","n6",1,"Terminal","P_Mucros_pep_XP_015671018.1","P_Mucros_pep_XP_015671017.1"
"424","OG0003256","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015669207.1, P_Mucros_pep_XP_015669208.1","P_Mucros_pep_XP_015669209.1"
"425","OG0003256","P_Mucros.pep","n6",1,"Terminal","P_Mucros_pep_XP_015669207.1","P_Mucros_pep_XP_015669208.1"
"426","OG0003256","N_naja.pep","n7",1,"Terminal","N_naja_pep_Nana20032-RA","N_naja_pep_Nana20032-RB"
"427","OG0003291","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015666367.1","P_Mucros_pep_XP_015666368.1"
"428","OG0003291","N_naja.pep","n9",1,"Terminal","N_naja_pep_Nana14535-RC, N_naja_pep_Nana14535-RB","N_naja_pep_Nana14535-RA"
"429","OG0003291","N_naja.pep","n10",1,"Terminal","N_naja_pep_Nana14535-RC","N_naja_pep_Nana14535-RB"
"430","OG0003334","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015678700.1, P_Mucros_pep_XP_015678702.1","P_Mucros_pep_XP_015678701.1"
"431","OG0003334","P_Mucros.pep","n6",1,"Terminal","P_Mucros_pep_XP_015678700.1","P_Mucros_pep_XP_015678702.1"
"432","OG0003334","N6","n9",0.5,"Non-Terminal","P_troglodytes_pep_ENSPTRG00000050139.1","H_sapiens_pep_ENSG00000131061.14, P_troglodytes_pep_ENSPTRG00000013406.7"
"433","OG0003392","N_naja.pep","n9",1,"Terminal","N_naja_pep_Nana31517-RB","N_naja_pep_Nana31517-RA"
"434","OG0003392","P_Mucros.pep","n10",1,"Terminal","P_Mucros_pep_XP_015674429.1","P_Mucros_pep_XP_015674438.1"
"435","OG0003393","C_familiaris.pep","n5",1,"Terminal","C_familiaris_pep_ENSCAFG00000047368.1, C_familiaris_pep_ENSCAFG00000045021.1","C_familiaris_pep_ENSCAFG00000000736.4"
"436","OG0003393","C_familiaris.pep","n6",1,"Terminal","C_familiaris_pep_ENSCAFG00000047368.1","C_familiaris_pep_ENSCAFG00000045021.1"
"437","OG0003393","P_Mucros.pep","n10",1,"Terminal","P_Mucros_pep_XP_015677938.1","P_Mucros_pep_XP_015677937.1"
"438","OG0003395","P_troglodytes.pep","n5",1,"Terminal","P_troglodytes_pep_ENSPTRG00000049457.1","P_troglodytes_pep_ENSPTRG00000021036.5"
"439","OG0003395","P_Mucros.pep","n9",1,"Terminal","P_Mucros_pep_XP_015669956.1","P_Mucros_pep_XP_015669957.1"
"440","OG0003395","G_gallus.pep","n10",1,"Terminal","G_gallus_pep_ENSGALG00000054345.1","G_gallus_pep_ENSGALG00000033558.2"
"441","OG0003447","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015681202.1","P_Mucros_pep_XP_015681200.1, P_Mucros_pep_XP_015681201.1"
"442","OG0003447","P_Mucros.pep","n9",1,"Terminal","P_Mucros_pep_XP_015681200.1","P_Mucros_pep_XP_015681201.1"
"443","OG0003447","N_naja.pep","n10",1,"Terminal","N_naja_pep_Nana03807-RB","N_naja_pep_Nana03807-RA"
"444","OG0003460","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015673982.1, P_Mucros_pep_XP_015673979.1","P_Mucros_pep_XP_015673980.1"
"445","OG0003460","P_Mucros.pep","n6",1,"Terminal","P_Mucros_pep_XP_015673982.1","P_Mucros_pep_XP_015673979.1"
"446","OG0003460","N_naja.pep","n7",1,"Terminal","N_naja_pep_Nana08952-RB","N_naja_pep_Nana08952-RC"
"447","OG0003495","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015675293.1","P_Mucros_pep_XP_015675292.1, P_Mucros_pep_XP_015675294.1, P_Mucros_pep_XP_015675291.1"
"448","OG0003495","P_Mucros.pep","n6",1,"Terminal","P_Mucros_pep_XP_015675292.1, P_Mucros_pep_XP_015675294.1","P_Mucros_pep_XP_015675291.1"
"449","OG0003495","P_Mucros.pep","n7",1,"Terminal","P_Mucros_pep_XP_015675292.1","P_Mucros_pep_XP_015675294.1"
"450","OG0003532","H_sapiens.pep","n7",1,"Terminal","H_sapiens_pep_ENSG00000112514.16","H_sapiens_pep_ENSG00000226492.7"
"451","OG0003532","N_naja.pep","n9",1,"Terminal","N_naja_pep_Nana06892-RA","N_naja_pep_Nana06892-RB"
"452","OG0003532","P_Mucros.pep","n10",1,"Terminal","P_Mucros_pep_XP_015686851.1","P_Mucros_pep_XP_015686852.1"
"453","OG0003565","N_naja.pep","n7",1,"Terminal","N_naja_pep_Nana05358-RA","N_naja_pep_Nana05358-RB"
"454","OG0003565","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015669718.1, P_Mucros_pep_XP_015669721.1, P_Mucros_pep_XP_015669719.1","P_Mucros_pep_XP_015669720.1"
"455","OG0003565","P_Mucros.pep","n9",1,"Terminal","P_Mucros_pep_XP_015669718.1","P_Mucros_pep_XP_015669721.1, P_Mucros_pep_XP_015669719.1"
"456","OG0003565","P_Mucros.pep","n10",1,"Terminal","P_Mucros_pep_XP_015669721.1","P_Mucros_pep_XP_015669719.1"
