"","gene","description","Pm_1_kidney","Pm_10_kidney","Pm_3_kidney","Pm_5_kidney","Pm_8_kidney","Mus_kidn_1","Mus_kidn_2","Mus_kidn_3","Homo_kidn_1","Homo_kidn_2","Homo_kidn_3","Canis_kidn_1","Canis_kidn_2","Canis_kidn_3"
"3148",107295734,"connector enhancer of kinase suppressor of Ras 1",896,815,771,418,637,12.607904,11.211757,14.0785752,6.128026,9.980415,5.95366001,34.67054,16.64083,13.693541
"3149",107295745,"elongator acetyltransferase complex subunit 3",125,78,116,87,74,20.859106,19.30838,19.392853,38.59375389,21.175885,34.24626768,9.99692,11.6178,8.56767
"3150",107295746,"frizzled class receptor 3",12,19,36,45,28,0.614115,0.604342,0.50835,1.4323666,2.312738099,2.167790385,0.7847138,2.293342,0.890822
"3151",107295747,"F-box protein 16",38,17,66,36,42,0.408309,0.389887,0.6120717,2.169878,2.430046,2.878143,0.423737,0.877981,0.815063
"3152",107295749,"VPS39 HOPS complex subunit",655,461,790,672,580,16.022407,13.17507891,17.87061605,29.38195,26.80435,26.03665,10.259851,15.28476,10.6019
"3153",107295754,"SH3 domain binding glutamate rich protein like 3",1390,1326,2173,2502,1557,212.44649,189.97292,201.2014,128.14593,196.443752,151.359,191.69424,622.7545,310.7419
"3154",107295766,"NADH:ubiquinone oxidoreductase complex assembly factor 2",649,393,638,547,571,12.844814,11.333568,11.280497,21.08182,3.93979,30.625176,6.3304,44.146,23.2515
"3155",107295770,"absent in melanoma 1-like",12,22,17,21,15,1.1602667,0.851754002,0.9143274,1.490711,1.509926,0.5674031,0.820359,0.714514,0.046625784
"3156",107295773,"solute carrier family 24 (sodium/potassium/calcium exchanger), member 2",3,0,2,6,13,0.0701613,0.025128,0.05215677,0.0412149,0.103493,0.0749245,0.138967,0.25429,0
"3157",107295787,"cytidine monophosphate N-acetylneuraminic acid synthetase",1,4,4,1,2,13.887464,14.148611,13.3511434,34.8453,7.12488,45.901014,17.56019,54.114395,19.414958
"3158",107295792,"von Willebrand factor D and EGF domain-containing protein-like",0,0,0,0,1,0.013805,0.00741738,0,0.0379591,0.0167396,0.02235626,1.580834,0.429221353,10.1230524
"3159",107295793,"oncoprotein induced transcript 3",14,36,15,11,5,1.46927,1.051138,0.997341,4.22244,1.57938,3.68978,1.61809,0.657751,0.622335
"3160",107295795,"mitochondrial calcium uniporter",212,185,176,140,120,11.8352976,11.467458,11.4522815,12.74081,5.238418,17.51916,13.047527,24.29188,11.96245
"3161",107295804,"GPRIN family member 3",2,3,89,84,142,0.511029,0.43042,0.491546,1.034439,0.528358,2.36203,0.975699,1.27391,0.14475
"3162",107295812,"isoamyl acetate-hydrolyzing esterase 1 homolog",640,585,663,490,306,322.3928,325.69451,332.5638,69.853951,51.397853,80.74152827,49.0534,49.4645,52.7625
"3163",107295814,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta",4180,3326,6041,4434,4048,67.9624688,69.4079736,71.6457469,129.71076,121.8243,156.3127,93.0586,335.076,173.3528
"3164",107295820,"RAN, member RAS oncogene family",5716.38,3753.09,6935.84,3955.04,4175.16,34.50027,32.27872,33.12698,271.855759,154.774779,284.3741761,109.945,218.204,128.779
"3165",107295827,"prolyl 4-hydroxylase subunit beta",30952,24899,56855,40458,31974,221.152127,230.256678,227.771612,825.9984,371.8893,356.8421,260.393378,0.540545,142.2496
"3166",107295845,"arginyl aminopeptidase",346,337,404,474,526,24.36816,23.251869,25.023343,35.58137,43.09997,61.7825,34.517763,0.0453505,20.062859
"3167",107295847,"DNA cross-link repair 1C",9,8,11,10,6,1.7726225,1.3768113,1.9379124,1.424056301,1.3379086,2.92014,2.71828,6.158669,2.912965
"3168",107295848,"heat shock protein family A (Hsp70) member 14",139,113,158,111,127,14.932576,15.891481,15.2300004,1.769531,1.303746,4.575321,18.18119,27.53128,23.7462
"3169",107295852,"KIAA0196 ortholog",85.49,51.37,187.93,128.14,100.68,20.3122,20.7773,21.1517,18.70302,10.25634,24.38049,41.4393,23.0835,16.621
"3170",107295853,"squalene epoxidase",7,11,129,107,69,13.1851009,14.259296,13.394267,4.5365,2.352405,13.528942,40.7025,70.4793,33.54254
"3171",107295859,"sideroflexin 5",12,2,2,3,2,19.7156875,19.249739,20.691564,89.50630179,26.09538607,41.7079953,9.525706,17.207221,2.73553
"3172",107295862,"NOP56 ribonucleoprotein",111,69,60,49,42,20.543384,20.270366,18.093837,49.872327,41.524275,65.3349383,22.823,34.1453,27.1153
"3173",107295870,"WD repeat domain 54",1,6,1,0,0,2.9935247,3.0541089,3.0070171,13.723754,28.275239,11.290169,5.83271,5.33281,7.60794
"3174",107295871,"mitochondrial ribosomal protein L14",162,204,234,234,126,124.57996,117.53682,125.45503,40.2286,37.3595,28.881,51.75383,110.0377,64.53355
"3175",107295876,"retinoschisin 1",3,0,6,2,2,0.294674,0.257063,0.270279,0.2408285,0,0.313494,0.310687,0,0.759395
"3176",107295878,"lysine methyltransferase 5B",778,574,935,693,712,8.57934832,9.784582,9.8286847,18.890491,5.800844,16.633152,10.913486,18.827132,17.125102
"3177",107295881,"melanocortin 2 receptor accessory protein 2",2,2,0,2,2,0.857538,0.842015847,0.970621,0.871123,2.14634,1.49817,1.672302,4.6165,2.88932
"3178",107295882,"synaptosome associated protein 91kDa",30,52,42,21,31,3.531198,3.1048407,3.2302244,0.1317587,0.0585265,0.0256918,0.0972897,0.101374,0.0592084
"3179",107295887,"protein phosphatase with EF-hand domain 1",13,11,24,20,12,0.216923,0.0469553,0.1510077,0.711647446,0.355713,0.3880956,23.820499,0,4.488005
"3180",107295897,"adhesion G protein-coupled receptor G2",31,25,47,61,18,0.3620199,0.338245,0.342892,0.0801079,0.2899691,0.187163,2.6283062,0,0.295358586
"3181",107295899,"HAUS augmin like complex subunit 1",71,68,117,82,87,1.024687,1.251676,1.285648,4.5932804,4.620066,10.584661,3.964591,8.273413,9.71502
"3182",107295901,"ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit 1, cardiac muscle",767,695,697,436,468,1234.630667,1198.29356,1218.416246,872.399549,554.017674,992.0428675,572.6697,625.9853,526.9512
"3183",107295902,"family with sequence similarity 160 member A1",168,156,186,151,196,5.9891383,6.0383,5.981465,1.91274,1.88296,2.523545,1.87323,3.44372,1.31121
"3184",107295903,"glutamyl-tRNA(Gln) amidotransferase, subunit B",69,67,89,78,85,27.990245,27.83839,26.31446,37.0988226,26.9957719,45.6249898,3.799748,7.6683,3.35377
"3185",107295910,"epidermal growth factor receptor pathway substrate 8",236,120,346,168,231,39.729418,40.840419,40.358769,65.87167252,17.93300399,67.0198782,70.57699,78.615034,29.708577
"3186",107295912,"kinase insert domain receptor",3,5,6,6,2,21.483631,21.3875276,21.5243188,17.91812,8.866494,24.334668,10.8952,19.0873,31.2475
"3187",107295924,"F-box protein 4",85,45,138,62,65,8.439231,8.619633,8.179593,2.655559,2.929118,11.271475,3.44627,7.707108,7.14254
"3188",107295926,"3-oxoacid CoA-transferase 1",527,364,358,293,207,273.593846,281.604832,273.043068,36.49996,12.880029,40.47463,235.7464,60.77718,235.0311
"3189",107295927,"GULP, engulfment adaptor PTB domain containing 1",478,525,595,235,710,2.463945,2.551646001,2.244476,14.468933,2.5074711,25.354173,12.9992393,8.2554245,28.673512
"3190",107295930,"HAUS augmin like complex subunit 6",38,36,37,37,41,2.243699,1.7659042,2.436554,1.165521,0.635312,2.95029136,1.49511,5.10605,2.40863
"3191",107295947,"cyclin dependent kinase like 5",124,93,126,73,113,1.135359,1.450357,1.559219,3.466521979,3.577605112,3.028406018,1.649184,0,0.6223893
"3192",107295965,"regulator of calcineurin 1",570,366,713,522,490,29.215604,30.1032,28.494164,38.123734,32.08870903,46.60438325,19.68117,184.2251,97.9121
"3193",107295966,"pyruvate dehydrogenase (lipoamide) alpha 1",849,491,651,439,449,171.4076425,159.465425,163.799996,300.887209,122.77791,376.96666,168.460725,0.661393,185.0860725
"3194",107295967,"syntaxin 18",27,12,22,13,11,25.2717771,24.451208,25.421112,53.1673,30.5501,66.37268,20.13857,34.98787,44.3721
"3195",107295970,"Ly1 antibody reactive",1343,536,1409,994,1295,3.906307,4.531582236,4.148168,5.610913,0.994061,4.509531,4.07101,21.1179,16.3251
"3196",107295973,"heat shock protein 90kDa alpha family class B member 1",20147,12565,16975,9269,10120,276.186791,275.433669,269.840771,317.980881,247.436453,378.6312731,224.519,185.904,419.27
"3197",107295977,"t-complex-associated-testis-expressed 1",11,1,5,2,1,0.0494754,0.107318,0.109605,0.2560765,0.295335,0.1761617,0.0350487,0,0
"3198",107295989,"oxysterol binding protein",351,261,322,226,204,16.6502,17.1507,16.4518,35.21066,26.019474,44.326408,21.4843,31.3837,19.8626
"3199",107296001,"mitochondrial ribosomal protein L49",36,55,91,101,46,23.6278514,25.406698,26.9605701,53.606207,61.768258,60.29372521,60.9533,170.179,101.618444
"3200",107296011,"NGFI-A binding protein 1",36,29,27,33,19,7.722453,8.89356,7.495704,5.282973,3.363333502,13.101545,22.8195,33.2764,20.3246
"3201",107296030,"eukaryotic translation initiation factor 1A, X-linked",4058,2905,6920,4273,3791,40.91663,28.95788,44.73475,39.8733,6.29382,77.0968,91.10954,0.238312,165.144
"3202",107296031,"peroxisomal biogenesis factor 11 beta",104,9,5,5,6,39.475806,41.565336,40.443967,17.552925,28.2137,27.9523163,13.142419,24.2807,12.1527
"3203",107296032,"FERM domain containing 8",24,35,51,39,28,20.23294,18.89499,16.831285,7.646013,8.83842,7.750851,10.3238,21.796791,22.12746
"3204",107296035,"otogelin-like",4,23,12,2,5,0.214544,0.10425123,0.284813,0.02260591,0.09462217,0.02822015,0.029424175,0.127014948,0.047380959
"3205",107296037,"failed axon connections homolog",1,0,3,0,0,0.3244315,0.2435946,0.220455,0.746049,0.4785452,2.455676,1.02981,2.05644,1.52142
"3206",107296039,"kelch repeat and BTB domain containing 8",10,17,45,59,30,0.21685098,0.417477,0.722595,0.2238838,0.0753145,0.673854,0.142497,1.23812,0.201608
"3207",107296041,"fer-1 like family member 6",0,0,18,8,14.79,0.1361959,0.1624,0.1786362,1.87205,0.75781,2.95092,3.801935173,7.32326681,1.291087649
"3208",107296045,"transketolase",699,452,664,589,400,285.689729,268.06274,278.7405,176.0316427,97.9215145,155.632888,118.023737,98.177159,87.943548
"3209",107296046,"discs large homolog 5",24,18,39,26,22,19.850854,20.579543,20.277678,5.984536,3.989915,2.4019196,3.496447001,2.925796,2.6637433
"3210",107296048,"phosphodiesterase 6D",18,4,18,12,8,17.698094,17.041101,16.16283,16.16906,12.50768,23.09598,85.8299,161.8816,70.1212
"3211",107296056,"G protein-coupled receptor 143",378,334,242,116,185,0.403665,0.567501,0.355808,7.12014,7.582439,5.1837,8.09187,1.9663,4.18618
"3212",107296063,"guanine nucleotide binding protein (G protein), alpha activating activity polypeptide O",0,1,2,3,4,4.420671,4.23183,3.593244,1.5930732,1.2906097,0.628360988,0.708095,1.095998,3.86519
"3213",107296064,"autocrine motility factor receptor, E3 ubiquitin protein ligase",27,9,7,7,12,127.05927,125.21023,127.0112,135.098764,155.752968,111.907974,82.7255,39.2833,38.1584
"3214",107296065,"2-oxoglutarate and iron-dependent oxygenase domain containing 1",68.38,27.2,59.17,47.35,69.13,5.157574047,5.715602,5.681802002,20.45443,10.0840745,19.088127,2.7557777,8.97421,5.373
"3215",107296070,"slit guidance ligand 2",330,184,233,188,147,6.1772653,6.4254347,5.24817191,15.384758,5.4423736,16.582674,13.312288,4.894745,15.88507
"3216",107296072,"potassium voltage-gated channel interacting protein 4",4,1,0,2,2.38,0.1471529,0.6321058,0.362969347,2.848178,0.7281823,8.450393,0,0.250616,0
"3217",107296086,"Opa interacting protein 5",24,27,19,7,19,0.43544,0.177893,0.416649,0.203126,0.096069,0.630336,0,0.348112,0.226597
"3218",107296088,"calcineurin like EF-hand protein 1",1234,1052,1952,1327,897,93.57998,96.2177374,92.9960055,78.91287,74.60304,92.35262,61.335178,151.408,143.715992
"3219",107296089,"nucleolar and spindle associated protein 1",35,52,54,59,45,0.258764,0.2475429,0.3092802,0.85942,0.368682,1.000611,0.699375,7.3089,1.58542
"3220",107296122,"solute carrier family 35 member C2",5,3,10,5,3,50.498646,45.34575128,45.17904301,27.36286844,32.561684,31.317344,32.0184,46.027,26.5116
"3221",107296133,"DNA nucleotidylexotransferase-like",7,4,18,19,19,0.0387119,0.1477128,0.043451,0,0,0.0614736,0,0.128337,0
"3222",107296138,"protein tyrosine phosphatase, non-receptor type 21",172,134,133,135,108,12.2410004,11.8350687,12.4123084,9.4800731,3.727027,12.0284596,13.9238524,0.0443071,16.663037
"3223",107296140,"zinc finger CCCH-type containing 14",311.2,210,275,191.64,237.75,54.282505,55.213701,50.136825,21.7069227,11.91448535,25.20569677,22.580746,3.9872195,23.094011
"3224",107296146,"ubiquitin-like with PHD and ring finger domains 1",3,1,7,5,2,1.811416,1.195776216,1.8855791,0.324049,0.193638,0.148845,0.454153,2.089049,1.377931
"3225",107296152,"tektin 3",69,66,43,35,20,0.0241087,0,0,0.0553165,0.768383,0.3752039,0.203334,0,0.126244
"3226",107296177,"notum pectinacetylesterase homolog (Drosophila)",4,5,28,29,41,19.51104,19.402822,20.54219,0.408163,1.117179,0.1055155,11.7133,0,1.85858
"3227",107296183,"premature ovarian failure, 1B",165,111,62,66,73,0.0609246,0.120023,0.123907,0.523582,0.0696335,0.636704,0.0965415,0.131944,0.535137078
"3228",107296185,"CHM, Rab escort protein 1",657,371,456,285,469,1.46267334,1.949158,1.922507,3.957635,1.112957,11.34177,4.596138,0.023613353,4.5719622
"3229",107296189,"cytochrome b5",2750,3189,5064,1759,1960,474.393477,502.772235,468.799967,1027.314,646.4645,888.5187,559.91296,1956.820643,439.053716
"3230",107296190,"translocase of inner mitochondrial membrane 21 homolog (yeast)",371,235,338,290,412,10.107431,10.83307606,12.7399,82.340181,10.277251,94.016874,29.4134,74.6508,26.05793
"3231",107296191,"F-box protein 15",62,82,98,30,58,0.403925,0.560208,0.524797,2.312316089,3.345938,3.685693,1.09307,2.70887,1.47576
"3232",107296196,"diphthamide biosynthesis 1",8.03,3,4,0,0,30.69357,28.045939,30.795778,35.239217,55.371838,43.401315,6.86669,0.0387315,6.307243
"3233",107296202,"GATA binding protein 5",21,10,18,13,11,0.821159,1.05949,0.853142,1.93195,2.37188,1.05037,2.023721,3.276133,1.242083
"3234",107296203,"RBBP8 N-terminal like",27,20,17,12,16,0.352716,0.265293,0.502178,0.404322,1.56546,0.417215,0.443811,0.354654,0.0793768
"3235",107296204,"nitric oxide synthase 2",0,0,1,2.78,0,1.150799,0.995019,1.166567,0.56664,0.894797,0.426983,0.400539,0,1.351064
"3236",107296213,"small ArfGAP 1",296,225,326,351,246,35.3097371,35.9989539,33.2151184,9.42459,6.12612,16.20434,13.514189,19.584999,13.297206
"3237",107296218,"SOS Ras/Rho guanine nucleotide exchange factor 2",147,130,118,88,76,22.485759,25.8819956,23.969742,7.901833,3.088965,19.03891,4.03819879,0.0118743,4.571390002
"3238",107296232,"notch 1",5,4,17,6,3,22.220884,27.180823,19.017636,8.346337966,10.309202,5.314873,4.03419,0.0176422,10.8888
"3239",107296235,"family with sequence similarity 179 member A",2.23,4,9,4,0,0.0388705,0.0974579,0,1.022714,0.837025,0.3219519,0.0213295,0,0.236184
"3240",107296236,"CAP-Gly domain containing linker protein family member 4",54,55,41,47,87,5.7164602,5.0956671,6.697047354,3.33813151,2.8295744,7.105468002,1.0345495,1.39997,2.728095619
"3241",107296239,"sentrin-specific protease 5-like",69,51,76,72,54,3.6407514,3.8404108,3.5133114,6.6302765,6.619191,6.925314,5.370932,12.80224988,6.472448
"3242",107296242,"chromodomain helicase DNA binding protein 2",180.27,153.99,214,230,149,25.2842089,27.621056,29.36640082,31.07181,15.99464,20.14593,22.489291,50.16392,17.038529
"3243",107296243,"cilia and flagella associated protein 221",29,11,33,24,3,0.0161755,0.0905684,0.1716412,9.0222977,5.974934,21.085581,0.443413,0.130936,1.229529
"3244",107296250,"nucleoporin 188kDa",13,7,10,6,6,10.139502,10.017416,10.5170882,11.57891,11.122625,11.590441,5.85777,0.016648,4.92451
"3245",107296253,"transmembrane protein 37",34,60,146,185,60,157.472,150.918,156.075,115.5856,249.078,176.7621,80.6136,147.409,56.6782
"3246",107296254,"leucine-rich repeat containing 8 family member A",7,10,12,7,4,27.100791,28.487276,27.55888,28.56352,22.80694,17.81814,12.7081,0,15.9123
"3247",107296260,"protein arginine methyltransferase 3",173,143,213,100,198,8.93874,9.663422,10.047458,8.34923,1.23951,15.92788,13.940548,27.1278,13.81582
"3248",107296282,"sarcoglycan beta",57.92,48.09,173,83.4,105.94,4.21641,4.10461,4.06477,24.2765,8.48363,37.33334,28.1127,55.055,25.1247
"3249",107296305,"pyrophosphatase (inorganic) 1",92,63,122,91,36,24.3872693,24.7930195,24.3844717,114.2977,41.77089,172.7173,31.69924,89.6043,61.6866
"3250",107296306,"MER proto-oncogene, tyrosine kinase",1092,764,457,412,522,9.487806,9.981199,9.577306,8.762561,4.275581,11.6360567,7.79599,18.2382,19.7505
"3251",107296307,"tubulin tyrosine ligase",26,12,20,40,16,4.774989,4.6511593,5.1010612,8.557227,4.563115,12.980824,5.61402,9.23254,6.236495
"3252",107296308,"fibulin 7",21,9,6,9,17,10.991738,9.656459,11.177839,0.859673501,2.346513,1.0136043,2.94065,6.193447,2.502149
"3253",107296310,"zinc finger CCCH-type containing 6",169,107,219,180,125,1.489401,1.235333,1.627048,0.665558,1.602552,1.802595,3.12619,3.73868,3.12136
"3254",107296312,"ribosomal RNA processing 36",175,160,232,169,131,27.189633,27.109346,28.675188,29.11686,33.729875,34.07994,44.5872,34.3548,61.7844
"3255",107296314,"FH2 domain containing 1",21,35,7,10,8,0.80309,0.548242,0.624498,0.659958,0.679887002,1.231020001,0.720888,0.469246,0.701689
"3256",107296330,"solute carrier family 2 member 13",2,2,5,4,7,0.9901632,1.1648615,0.9747844,2.251705,0.455819,7.237595,2.156902,5.46294,7.514585
"3257",107296331,"protein tyrosine phosphatase, non-receptor type 12",40,22,47,37,33,26.517233,23.3457243,25.113743,10.553827,6.589695358,30.400995,10.68768,27.86661,20.51811
"3258",107296332,"polypeptide N-acetylgalactosaminyltransferase 9",2,0,0,0,0,0.4449423,0.3884115,0.3959651,3.322459,6.702348,2.366832,0.0532081,0,0.0132045
"3259",107296354,"zinc finger CCCH-type containing 12C",36,31,42,37,37,4.1981,4.36548,4.03382,3.164651988,0.948068,3.76472,0.861614013,2.711042529,0.6853845
"3260",107296355,"F-box/WD repeat-containing protein 7",45,31,58,30,52,2.778415174,2.8261289,2.5881813,13.41300273,7.505458896,7.7662297,4.183438,6.811143,5.183827
"3261",107296372,"UDP glycosyltransferase 8",38,56,31,28,13,2.38927,2.41972,2.11787,9.32669,8.70904,13.54241,1.00051,8.21265,10.5073
"3262",107296379,"collagen type XXII alpha 1",70,52,28,33,31,0.0901245,0.0833282,0.1347839,1.603897,0.4406249,2.52766,0.0178564,0.065909,0.0128723
"3263",107296401,"STT3A, catalytic subunit of the oligosaccharyltransferase complex",4150,2844,4656,5005,3730,123.3810035,145.4035026,134.64648,59.002264,49.23870701,88.412266,42.3645315,47.2089,30.9746
"3264",107296404,"EI24, autophagy associated transmembrane protein",13,11,15,14,8,84.7370537,83.309671,93.067154,55.229878,65.86011835,84.167564,133.8992,125.8977,62.91449
"3265",107296408,"protein phosphatase 1 regulatory subunit 3D",42,20,42,76,47,0.951468,1.14036,1.16603,2.51217,1.63437,3.35261,2.13455,0,0
"3266",107296410,"apoptosis and caspase activation inhibitor",90,40,82,93,57,6.904318,5.238885,6.60332,5.73943,3.6279,4.93537,19.84421,26.66724,33.91006
"3267",107296413,"ubiquitin domain containing 2",4,2,2,4,4,3.01984,3.53893,3.25803,4.42975,5.00882,10.9329,9.06697,22.5411,9.15487
"3268",107296422,"eukaryotic translation initiation factor 5A2",1343,1176,1732,1646,1409,0.729225,0.891984,0.875633,2.647831,1.335247,6.51174,20.8607,89.5084,22.3479
"3269",107296428,"heat shock protein family A (Hsp70) member 12A",5,2,2,2,4,13.729757,13.3904459,15.241505,16.18422,21.04079,22.41944,8.50679,10.54929,4.52927
"3270",107296429,"cholinergic receptor, muscarinic 5",2,0,1,0,0,0.0266623,0,0.0271168,0.0524688,0.2529377,0.1041035,0.149778,0.0679386,0.0520781
"3271",107296445,"ER membrane protein complex subunit 7",557,573,795,622,564,10.3052,10.2497,9.75506,97.66332,45.6252,118.835592,46.8517,173.105,67.0704
"3272",107296453,"SEL1L ERAD E3 ligase adaptor subunit",727,510,1249,1407,845,20.293127,18.9811637,21.2707799,31.307046,4.74177,27.8811008,14.11126,0.169285,11.95146
"3273",107296458,"chromosome unknown open reading frame, human CXorf57",12,4,8,8,14,0.67729,0.55721,0.538073,0.894542,0.824739658,2.388697,0.499607,0.64712,0.7837
"3274",107296467,"protein phosphatase, Mg2+/Mn2+ dependent 1D",68,57,77,91,61,4.158485,4.1869078,4.372077,4.285647,2.571945,4.66714,5.01841,0,6.483
"3275",107296468,"spalt-like transcription factor 3",79,84,51,23,29,1.338946,1.180799,1.220702,1.001476,0.396827,0.9670057,1.43635,0.661159,0.00613263
"3276",107296486,"fibrous sheath interacting protein 1",18,17,56,34,39,0.315286,0.1674848,0.287397,0.690613,0.267255,0.670828,1.20461,2.31415,0.60803
"3277",107296494,"Rho guanine nucleotide exchange factor 3",58,46,63,89,79,12.56378,12.76294,12.02808,29.276199,10.36362,30.973032,11.46162,36.60315,18.174404
"3278",107296496,"G protein-coupled receptor 176",0,0,0,1,0,0.435095,0.391425,0.380708,2.67355,1.792984,2.460927,2.2865144,4.339906,1.671916
"3279",107296503,"transformation/transcription domain-associated protein",26,13,16,12,4,42.5591615,41.1922339,46.93010982,10.74454,8.793072,7.617408,5.91036496,6.031373376,3.793203289
"3280",107296513,"family with sequence similarity 114 member A2",934,741,1389,987,1019,22.22282,23.858367,22.6131996,12.269345,6.9314685,27.951006,13.7925,65.2675,44.76683
"3281",107296516,"inositol hexakisphosphate kinase 2",703,531,1694,922,727,22.540999,22.166997,23.85163203,127.9318162,73.53821,88.19539,162.5976,258.7052,89.5322
"3282",107296518,"ADAM metallopeptidase with thrombospondin type 1 motif 9",9,11,9,2,6,4.615851828,5.2441291,5.003046,14.806508,6.775578135,18.058464,1.8743865,7.9115075,6.9463792
"3283",107296582,"pyruvate dehydrogenase (lipoamide) beta",580,489,678,603,463,87.197233,94.754703,90.94026,132.0047,24.94201,103.3816,147.999,47.4789,72.660442
"3284",107296584,"acyl-CoA oxidase 2, branched chain",342,238,332,184,120,137.898012,148.72041,139.056562,51.6995,80.83596,87.6949,75.5869,89.4482,20.3352
"3285",107296589,"laminin subunit alpha-5-like",25.17,10.13,9.11,13.4,8,32.76314241,33.36674,34.9401,123.013137,109.455045,69.235032,12.7516,5.25774,8.20221
"3286",107296591,"TATA-box binding protein associated factor 3",26,10,32,38,26,12.0003888,13.29937,10.981975,3.12436,1.5134,3.3207,4.23411,8.88836,5.11614
"3287",107296592,"Kin17 DNA and RNA binding protein",269,155,293,169,135,7.258467,5.76172,7.24589,1.991205,1.231251,6.92092,8.005989,9.22667,12.007887
"3288",107296597,"gamma-aminobutyric acid type B receptor subunit 1",1,0,0,1,1,42.275198,47.726007,45.018085,4.56451,2.560681,2.968394,16.93587,5.22616,9.13085
"3289",107296601,"Bardet-Biedl syndrome 7",304,188,379,261,312,3.166202,2.6758948,3.3833126,7.794299,2.267748,4.202775,2.75199,4.11976,4.75996
"3290",107296602,"pyroglutamylated RFamide peptide receptor",2,0,1,0,4,0.0227764,0,0,0.9833524,0.1857845,1.834357,9.02725,11.4369,1.3139
"3291",107296609,"mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme B",1385,975,1230,655,890,59.051478,62.612763,65.918889,86.41807481,61.209196,71.75404393,56.041,41.220062,65.67855
"3292",107296612,"5-hydroxytryptamine receptor 7-like",0,0,1,0,0,0.10612114,0.027390883,0,0,0.06090122,0.01816367,0.4248775,2.61183,0.50152
"3293",107296620,"sequestosome 1",9045,4991,14286,14189,9630,241.065501,227.234427,241.083969,251.793101,194.0455615,184.0148755,70.69182,118.44427,114.06783
"3294",107296621,"carboxypeptidase A6",5,3,400,460,171,0.358091,0.381704,0.296539,0.0465654,0.0537042,0,0.517393,0.29585,0.150857
"3295",107296623,"BLOC-1 related complex subunit 6",82,54,71,60,63,9.97343,9.91947,10.6456,12.4322,16.0961,6.45527,5.93676,4.25537,2.16512
"3296",107296634,"calcium regulated heat stable protein 1",293,438,532,270,263,40.3758,36.4522,38.0473,120.364606,97.50890851,106.8456014,431.564,0.101712,92.8679
"3297",107296640,"TOX high mobility group box family member 3",17,4,9,5,2,6.167627,5.628575,6.573835,13.676376,3.166013,10.280869,7.454471,5.895546,1.53043
"3298",107296643,"SAM and SH3 domain containing 1",31,18,33,15,4,9.946766,9.7735709,9.6634152,11.223126,2.446373,16.9335169,10.9755401,11.89559671,12.092397
"3299",107296649,"AhpC/TSA antioxidant enzyme domain containing 1",78,72,224,200,209,21.410262,22.136878,20.263265,3.488238,1.76068,5.509066,26.2365,33.5149,31.6007
"3300",107296660,"lysine demethylase 2A",130,72,152,116,74,49.7505023,50.9472974,51.4262996,18.1765,21.94457,27.34051,13.93473,26.69439,12.5218929
"3301",107296686,"mitochondrial ribosomal protein L13",225,243,489,266,231,21.66549,23.925086,23.961218,29.21099,15.64852,75.76495,29.6128,36.9479,52.822
"3302",107296702,"CDC28 protein kinase regulatory subunit 1B",59,56,57,84,57,4.96872,4.53957,4.99674,16.40927,24.09418,21.29178,32.5241,3.13866,37.3223
"3303",107296703,"flavin adenine dinucleotide synthetase 1",23,7,7,11,1,34.258215,36.41566,34.575027,28.537932,38.736169,31.1075501,56.8445,0.124205,22.8671
"3304",107296717,"BRCA1 associated RING domain 1",137,162,206,267,169,0.241251,0.282583,0.292957,0.4792932,0.606653,0.6867502,11.9662,5.31823,3.65616
"3305",107296735,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2",864.27,642.14,921.47,846.44,871.43,31.76129843,32.950067,32.03290407,73.34164938,54.43217766,65.87937973,27.85738665,47.03819,51.99535
"3306",107296747,"BRF2, RNA polymerase III transcription initiation factor 50 kDa subunit",12,5,9,6,0,14.544599,13.174189,13.755559,7.960567,8.88684,4.58386,4.71153,12.18885,12.81607
"3307",107296748,"RAB11 family interacting protein 1 (class I)",595,466,960,915,797,5.7136921,5.1634053,5.787746,8.94428,7.472127,12.516557,3.732615,16.92934,5.667346
"3308",107296751,"nodal growth differentiation factor",0,0,0,0,0,0.059136,0.02118,0.0400935,0.198138,0.238914,0.0681522,0.0509045,0,0.106101
"3309",107296756,"protein phosphatase 2A regulatory subunit 4",38,45,69,34,36,109.388508,100.98485,106.548967,130.644196,125.1834523,111.2562275,68.59854,0.1747484,114.4398
"3310",107296757,"dolichyldiphosphatase 1",7,10,7,9,1,22.75794565,27.328022,25.242041,13.03713,8.89989,11.587,15.05374,0,4.7784
"3311",107296765,"RNA guanylyltransferase and 5'-phosphatase",138.35,111.57,237,142.81,145.04,3.0160605,2.241616,2.9591875,3.091512,1.497974,5.96585,4.07974,10.655476,4.11234
"3312",107296766,"muscular LMNA-interacting protein",0,0,0,0,0,0.6630193,0.4003298,0.4543337,0.550763,0.6360683,1.196611,0.197160003,0.1082077,0.289514
"3313",107296772,"protein phosphatase 6 catalytic subunit",169,120,136,117,103,22.608101,27.488604,23.68756,19.79816,14.76338,46.06141,29.31039,68.6254,36.19199
