Pm_gene_id,Nn_target_id,Naja_sg_1,Em_sg_1,Em_sg_2,Pg_sg_1,Pg_sg2,Py_sg_1,Py_sg_2
107296756,Nana36822,0,2.6102,1.36331,23.1227,24.3511,31.1909,51.3219
107296757,Nana36820,15.2379,5.23165,2.34116,1.55564,3.88583,8.78581,10.28
107296776,Nana02231,18.2351,37.3234,28.9214,9.86311,8.68932,45.5387,23.2041
107296784,Nana36970,1322.58,2841.12,2452.81,0,518.952,1401.65,3905.69
107296791,Nana26404,0.175108,0.182664,0.0862141,0.0394341,0.177591,0,0
107296810,Nana11972,6.01943,1.30051,1.0435,3.06756,3.50682,3.95702,10.4175
107296824,Nana34045,0.542245,3.49655,2.0405,3.39986,0.918675,3.97347,1.2398
107296835,Nana06653,2.30668,14.222,1.31404,0.040085,0,1.05182,0
107296838,Nana06675,22.7002,1.49069,1.28051,4.22398,3.03723,4.25255,11.4443
107296842,Nana06734,19.4351,1.43931,0.577444,4.80068,7.20662,23.1317,12.9177
107296844,Nana06743,21.0905,3.8883,1.98869,11.9688,11.874,41.5651,61.1187
107296850,Nana06728,0.210868,0.243321,0.195246,0.461822,0.499155,0.323477,0.10814
107296853,Nana05275,73.7009,6.96393,5.4946,4.18612,2.35652,6.88348,9.98715
107296859,Nana17200,12.7861,0.921821,0.391578,6.98906,7.95924,20.9299,52.3803
107296864,Nana25102,4.02844,0.515724,0.414037,0.171158,2.77492,0,0.598681
107296882,Nana24092,0,0,0,0,0,0,0
107296887,Nana30575,548.974,108.886,68.698,62.1242,51.869,213.741,641.053
107296892,Nana30567,0.567415,0.054153,0,0.0638716,0.575291,0,0
107296897,Nana34189,11.6539,1.54792,0.702011,8.00406,8.56098,23.0693,38.4166
107296899,Nana11781,2.29759,0.438327,0.263781,0.562932,3.40436,0.377259,1.02998
107296904,Nana35983,72.3684,38.1883,20.8254,84.9143,73.67,96.2299,52.6735
107296912,Nana00501,12.25755,0.621092,0.378745,0.452588,1.35882,1.21203,1.94997
107296915,Nana34186,0,0.0287313,0.0461066,0,0,0,0
107296925,Nana34183,0,0.0531222,0.0426245,0.102342,0,0,0
107296931,Nana11429,4.71495,1.70578,0.866406,0.962309,1.87796,2.25908,5.36431
107296934,Nana14697,9.66682,5.24891,3.6534,3.33862,3.33514,0,0
107296936,Nana34125,19.5837,5.48968,2.8219,10.9609,18.0435,44.897,63.0391
107296946,Nana13576,22.6083,115.402,52.2005,16.6222,21.8024,33.1411,65.3414
107296949,Nana12864,17.3027,10.3538,13.2007,8.28034,0.460273,0.854534,1.11096
107296958,Nana12443,6.60434,20.8786,7.03201,5.68804,7.21578,15.5152,36.3077
107296962,Nana12445,1.62038,2.3122,8.19414,3.00808,0.870869,0,0
107296963,Nana00082,0.0284949,0,0,1.86266,1.0596,17.1099,12.7904
107296969,Nana35017,8.48554,2.47326,5.11013,8.92605,0.739349,0,0
107296985,Nana10516,55.4719,6.99689,3.65768,16.7062,24.1098,1.62638,1.90297
107296988,Nana29284,0.534606,0.05889,0.0810026,0,0.186968,0.0474195,0.388389
107296990,Nana05790,4.23263,0.816645,0.491465,2.33965,1.97136,6.87128,16.0798
107296991,Nana05789,0.170976,0,0,0,0,0,0
107296992,Nana18114,0,3.47646,0.626213,0,0,0,0
107296993,Nana12514,0,0,0,0,0,0,0
107297002,Nana37563,16.4764,19.1691,13.3715,10.4749,6.53171,49.671,17.5403
107297011,Nana25303,2.0535,0,0,0.712012,1.13258,0,0
107297020,Nana36142,19.0342,1.44883,0.527356,0.658371,0.481109,10.2279,5.36361
107297022,Nana36072,0.135846,0,0,0.234605,0.115919,0.192359,0
107297029,Nana34178,6.94666,3.28938,0.903883,3.91913,1.62129,34.7581,34.6892
107297035,Nana35343,0.0875373,0.07821,0.0156884,0.128803,0.077342,0,0
107297042,Nana03308,28.9908,2.51735,1.32774,5.06691,3.54084,4.93176,11.012
107297045,Nana15930,1.14164,0.158326,0,0,0,0,0
107297051,Nana18811,0.0704143,4.31324,2.15709,3.87065,5.66522,38.134,1.43793
107297055,Nana11831,10.0077,26.2239,19.3825,3.37866,3.46582,5.24924,9.3267
107297078,Nana19130,0.779834,0.0643525,0.0774525,0.0824087,0,0,0
107297081,Nana07926,20.8532,21.6922,14.1498,14.1418,9.96284,26.5888,69.1
107297085,Nana24312,25.4074,7.92448,4.02036,8.3128,6.73859,9.3835,21.4915
107297103,Nana35905,38.6837,3.827,3.22507,9.15164,16.7499,12.042,30.8306
107297108,Nana35902,5.03266,0.977575,0.924455,0.164724,0,4.22509,8.89857
107297111,Nana34175,7.81155,16.7561,8.22587,4.3392,5.50716,1.88246,6.40133
107297112,Nana35893,447.99,245.338,160.954,165.862,212,267.72,318.287
107297115,Nana35899,0.825109,0.138379,0,0.176885,0.19915,0,0
107297117,Nana35911,3.16626,3.6051,1.83461,3.77498,1.57566,9.51277,6.8496
107297124,Nana04634,0.318759,0.0698823,0.0560731,0.637413,0.0578897,0,0
107297126,Nana24325,0.08749,0,0,0.790469,0.532526,0,0
107297141,Nana00141,57.4158,57.659,37.3318,11.7133,12.7481,38.6097,44.9629
107297143,Nana00140,0,633.242,413.733,25.7702,14.3304,35.8906,121.524
107297144,Nana00139,0,0,0,0.0736356,0.0663234,0,0.349256
107297145,Nana26190,26.637,29.1018,12.2312,13.838,7.04064,2.52672,5.29695
107297146,Nana26191,3.74875,0.0599713,0.144361,0,0,1.7941,17.384
107297153,Nana01286,0,0,0,0.940044,0,0,0.234752
107297171,Nana27888,0,0.27237,0.145715,0,0.0673444,0,0
107297178,Nana16761,0.111205,0,0,0,0,0,0
107297184,Nana02402,0.502289,0,0,0,0,0,0
107297196,Nana02399,0,0,0.0138797,0,0,0,0
107297202,Nana00961,15.0693,21.0196,19.5411,6.21676,9.87677,13.739,57.5336
107297206,Nana01285,36.1176,14.0245,4.53504,0.111682,0.98077,13.9568,33.4838
107297218,Nana13654,0.254072,0.377392,0.0465862,0.325974,0.508915,0.101211,0.0602658
107297246,Nana36760,112.06,5.0514,1.727,9.37061,6.20692,6.3589,11.3018
107297247,Nana36759,146.737,17.7993,7.34052,15.425,35.3885,50.8726,54.5308
107297249,Nana36758,0.246717,0,0,0,0.135992,0.131528,0.153897
107297258,Nana25457,0.71611,0,0,0,0,0,0
107297273,Nana24473,35.1994,0.627258,0.794682,2.63231,2.59459,4.42652,11.3386
107297278,Nana16472,1.28394,1.21649,1.03645,1.35272,2.85691,0.703634,2.16117
107297293,Nana37705,0,0,0,0,0,0,0
107297294,Nana37703,0,0,0,0,0,0,0
107297301,Nana30785,11.1883,2.05554,1.49224,3.51102,4.13983,6.92753,7.56531
107297344,Nana25429,0,0,0,0,0,0,0
107297352,Nana05542,2.73016,8.21105,7.45042,5.33599,5.48303,10.2378,22.2337
107297356,Nana27835,66.6202,20.3642,13.5141,14.5025,10.0358,14.3113,41.7667
107297362,Nana02734,6.11016,5.50046,4.79749,7.84626,9.74899,13.0713,17.9933
107297379,Nana25443,0.17979,0.0569418,0.0207674,0.0698771,0.0377629,0.114117,0.0333812
107297381,Nana29496,8.16306,0.826203,0.536657,0.272031,0.857564,13.4755,31.0176
107297385,Nana31682,1.26308,0.0910014,0.182545,1.91182,0.236088,0.250922,0
107297388,Nana07944,8.27276,0.46397,0.248188,0.183353,0.165146,3.42266,3.48801
107297394,Nana39915,0,0.0478406,0,0,0,0,0
107297401,Nana25573,0,0,0.0261186,0,0,0,0
107297414,Nana35705,0.332866,469.159,1332.2,124.899,114.773,0,0
107297415,Nana35703,2.61608,0.951349,0.645918,1.95742,3.96686,0.403217,0.471792
107297447,Nana17475,8.92652,0.0687941,0.0827983,2.11213,0.951194,0.705399,2.80624
107297451,Nana28462,0,0,0.028297,0.0581957,0.15725,0,0
107297463,Nana30514,6.7117,1.34087,0.73475,5.81155,4.27816,4.83442,14.8858
107297464,Nana36916,8.043140001,47.8807,22.0578,7.1981,5.42482,10.5969,26.8309
107297476,Nana35411,0.974708,0.564261,0.254673,0.135758,0,0.189304,0.221499
107297483,Nana15937,10.6036,14.8007,13.1721,16.3686,26.9547,15.6588,20.9393
107297499,Nana10408,0,0,0,0,0,0,0
107297517,Nana34120,14.79035177,17.1216,12.7786,1.17533,2.61542,6.25659,15.4119
107297519,Nana34168,0,0,0,0.356823,0.10713,0,0
107297524,Nana37261,48.6078,25.383,18.233,28.8218,28.5064,222.254,297.604
107297548,Nana00467,15.7919,126.878,128.477,22.4085,16.028,47.7185,99.386
107297554,Nana11216,7.71122,0.693286,0.344362,9.1595,10.294,6.62796,12.5687
107297563,Nana00223,1.91538,0.543953,0.363712,1.73084,0.412281,0.849432,1.07672
107297573,Nana33847,8.94077,1.606,4.99868,1.5424,0.881553,1.20874,1.65003
107297588,Nana34031,2.81865,0.120524,0.19341,0.19931,0.79501,0,0.315758
107297598,Nana17882,3.36611,1.14154,0.719669,20.5626,25.8398,1.46731,0.0613163
107297600,Nana01708,0.099017,0.0151564,0.182416,0,0.30807,0,0
107297602,Nana01709,33.337,168.214,151.681,45.3153,39.746,40.0647,92.2919
107297603,Nana01710,20.196,78.7996,53.7368,83.2169,133.028,106.542,300.777
107297608,Nana35216,0.208906,0.271724,1.30823,0.948925,1.46579,1.08113,0.253
107297628,Nana18129,1.06953,2.57651,1.20127,14.8537,16.4489,39.1332,2.23039
107297630,Nana07720,0.881331,0.0937527,0,0,0.301029,0.108543,0.693182
107297634,Nana12493,0.174464,0,0,0.345872,1.09034,0,0
107297645,Nana02501,0.382982,0.113652,0.0303971,2.67545,1.44586,4.71959,1.47562
107297680,Nana33233,21.8493,101.071,65.8405,26.4279,22.8013,28.5066,46.1407
107297683,Nana04864,13.0725,1.0342,0.716661,0.828589,0.882001,7.68644,10.9407
107297685,Nana04865,48.8026,8.95464,7.22837,21.502,25.0193,12.2615,61.7184
107297695,Nana11630,3.06709,0.603554,0.484281,0.726408,0.384867,1.97815,2.7432
107297698,Nana14294,29.1355,20.8982,11.8288,65.7517,66.2372,21.4412,87.4252
107297702,Nana24566,1.72464,66.1997,80.6523,45.231,25.562,149.149,9.56248
107297703,Nana14092,1.7162,0,0,0,0,0,0
107297707,Nana35055,2.12853,0.311055,0,0.111118,0.200168,0.178279,0.834394
107297713,Nana36442,0.0359463,0,0.0789382,0.190141,0.171259,1.35001,3.14877
107297715,Nana36441,3.58064,124.949,44.8529,51.7995,16.7249,9.59693,2.52339
107297724,Nana13258,6.60667,8.37027,9.49903,1.94507,4.37981,7.80493,23.3787
107297730,Nana07809,7.26433,4.02937,2.01171,3.94385,5.62435,5.34313,1.78624
107297737,Nana24630,0.160925,9.79796,12.3654,1.5691,0.942189,0,0
107297738,Nana24632,48.1217,0,0.197962,0,0,0.101483,0
107297743,Nana12608,0,0,0,0,0,0,0
107297746,Nana13302,2.64258,0.385822,0.34827,1.1873,0.712933,0.935332,2.73601
107297749,Nana08967,1.38844,0.246405,0.307548,0.0406299,0.0365953,0.255844,1.79613
107297751,Nana15535,1.61219,9.04509,4.40548,2.27449,1.66451,3.73935,1.9287
107297752,Nana08969,0.350254,0,0,0.111118,0,0,0
107297753,Nana08968,9.70195,1.87084,1.21968,2.44499,0.734065,0.11356,1.92666
107297756,Nana36409,0.0509411,0,0.00701672,0.016439,0.0148066,0,0
107297759,Nana18954,3.96877,1.88407,0.529655,2.65277,2.11152,25.4815,1.42576
107297761,Nana02788,0.482764,0.51696,0.470099,0.683518,0.885351,0.695389,2.23755
107297774,Nana18420,6.93963,2.11819,1.20988,10.0085,6.13927,3.21817,4.65148
107297782,Nana12626,0,0.0577381,0,0,0.299528,0,0
107297788,Nana17592,14.4346,52.6583,107.899,91.1425,71.5257,164.725,169.086
107297790,Nana17584,30.0274,10.6531,6.0821,5.5481,6.46099,5.74453,10.532
107297792,Nana35647,0.339636,0.105446,0.084607,0.30838,0.80241,0.317067,0.123663
107297805,Nana15521,9.39501,6.4564,3.04842,6.87536,6.24944,3.23842,11.8296
107297808,Nana38775,0,0,0,0,0,0.7343,0.286394
107297818,Nana02098,0,0,0,0,0,0,0
107297830,Nana25415,1.51408,0.722432,0.483055,0,0,0.67405,1.39656
107297838,Nana25301,1.14257,5.2792,2.48167,4.41889,2.34969,52.6886,6.3131
107297848,Nana15545,5.64239,10.0978,17.865,7.30516,2.05617,0,0.888057
107297852,Nana01569,3.74293,4.59538,2.60273,13.9874,5.76634,2.41703,3.14946
107297860,Nana15538,39.1814,2269.43,1997.79,296.981,252.189,54.532,103.773
107297871,Nana15537,1.44059,0.552992,0.310595,1.64743,0.802076,0,1.81784
107297879,Nana27272,32.5077,124.205,70.7328,46.2729,54.9391,70.1764,213.687
107297880,Nana27270,18.6804,4.66176,2.09694,2.23303,5.6316,4.1502,9.41474
107297882,Nana15534,0,0.185719,0.208624,0,0,0,0.175169
107297896,Nana03581,1.40159,11.534,6.24067,20.2528,7.51128,4.32955,1.01318
107297897,Nana03582,11.5498,8.679,6.7516,5.21578,7.47384,4.41637,17.2249
107297908,Nana16764,19.7666,3.79039,2.41516,13.0828,15.5767,13.0731,46.1381
107297910,Nana04358,9.14939,59.0409,42.8258,31.2307,30.7707,8.68745,22.1132
107297922,Nana25466,12.295,74.0227,62.7559,16.4827,12.0781,75.8137,9.58997
107297943,Nana12588,32.3513,156.023,109.069,36.688,26.7191,42.4804,143.066
107297957,Nana03446,4.43013,159.017,90.6486,843.995,357.64,2771.52,185.214
107297976,Nana18356,12.33259,2.75514,1.60774,5.33585,5.57381,3.17368,8.21693
107297981,Nana17454,44.589,6.35442,5.35447,4.27484,9.49752,23.2923,36.6798
107297993,Nana17540,103.468,130.4,94.4968,55.6488,45.0962,40.7731,84.0409
107297995,Nana13355,2.35849,1.34381,0.70087,1.19048,0.655271,2.40893,1.87908
107298001,Nana10806,0.526758,0,0,0.0489365,0.088154,0,0
107298002,Nana18452,10.1273,0.115385,0.0555492,0.274261,0,0.557366,0.543464
107298007,Nana18453,10.8451,38.1335,22.5456,17.592,21.019,59.0747,40.0954
107298019,Nana01311,2.42773,2.38585,1.28784,2.2678,2.99582,1.05797,5.08204
107298035,Nana30671,6.89568,9.1497,5.0143,2.38443,1.78295,1.85348,5.01512
107298037,Nana30669,23.9706,3.0585,0.669293,1.00489,0.437029,0.724996,2.43885
107298046,Nana36561,3.04174,0.584119,0.937363,9.33346,0.280221,0,0.326013
107298052,Nana36562,3.94704,15.9882,9.99929,1.57544,0.7095,1.17958,0.345049
107298090,Nana02515,0.793828,0,0.0896878,1.35613,2.10981,0,0.321789
107298103,Nana10804,25.9999,2.38994,1.63503,6.21201,7.93828,6.09219,21.3849
107298105,Nana34356,3.13018,0.334537,0.161054,0.32515,0.829777,0.744418,1.10857
107298106,Nana34355,788.041,223.845,156.502,241.516,271.353,320.418,498.155
107298130,Nana11650,629.521,672.642,620.495,483.287,602.468,35.093,200.658
107298160,Nana13125,76.182,33.0072,29.7205,9.22672,16.0523,0.104784,0.735628
107298162,Nana18383,3.39892,0.560025,0.096289,0,0.369386,3.44404,4.02853
107298173,Nana05396,0,0,0,0,0.0569528,0,0
107298175,Nana11389,60.1313,41.701,25.519,16.0272,8.47051,23.0541,58.4455
107298189,Nana13303,0,0.0607546,0,0,0,0,0
107298195,Nana13368,0,0,0,0.27449,0.206028,0,0
107298198,Nana36399,89.0517,7.212,3.28129,12.844,17.3224,25.3493,38.5066
107298199,Nana14842,12.8285,26.5821,24.6391,14.6715,18.0858,5.04387,16.895
107298212,Nana36348,65.3007,14.1387,26.1286,13.722,3.47174,8.41474,6.42119
107298216,Nana36364,0,0,0,0.120544,0.0542869,0,0.228935
107298220,Nana36358,0.195255,57.1811,33.6009,39.0671,10.1709,599.359,13.6065
107298231,Nana05957,44.7276,11.1561,9.39502,14.8821,21.4712,10.6283,14.4793
107298233,Nana05955,2.35387,0.658078,0.968052,0.817997,4.27326,1.38087,3.21818
107298234,Nana05954,1.60909,3.22714,2.10852,3.68616,2.50853,8.56088,8.177
107298249,Nana07625,8.93324,1.18467,1.00701,2.46626,2.14107,5.83313,5.05568
107298256,Nana07629,15.8573,16.5292,8.92718,4.34469,3.40885,3.95662,15.402
107298257,Nana24352,168.257,6.78338,8.03329,33.2295,15.5021,17.8888,21.6529
107298271,Nana05573,0.0226358,0,0,0,0,0,0
107298272,Nana16877,0,0.0181535,0.0145659,0,0,0,0
107298273,Nana00122,35.0823,1.35951,1.63633,0,0,0.43535,1.15363
107298275,Nana29271,6.03439,9.60534,9.69601,8.42049,14.1574,13.0589,54.1739
107298281,Nana31590,34.0911,6.6379,5.23376,8.84565,5.23464,0,0
107298295,Nana39367,0,0,0.0288066,0,0,0,0
107298307,Nana25479,25.6369,1.43398,0,1.26697,2.85291,7.14743,10.4537
107298322,Nana35433,7.90079,0.0488183,0,0.0304753,0.439184,7.33851,14.6184
107298330,Nana02027,146.335,1.86878,1.7244,5.05789,15.2789,5.94582,15.3055
107298342,Nana32884,0,0.10396,0.0278051,0.0737754,0.132899,0,0
107298365,Nana07608,0.200493,0,0,0.0795308,0.0708988,0.970335,1.13536
107298380,Nana27868,0,0,0,0,0,0,0
107293307,Nana01654,6.53348,0.725797,0.162862,7.82822,8.31057,0.581,0.366052
107298395,Nana20867,697.878,1.49757,1.59897,1066.54,607.766,464.604,1186.38
107298403,Nana25828,22.6868,173.255,87.9709,3.62524,1.69542,4.59117,41.3643
107298409,Nana20732,4.08826,0.542711,0.319337,5.11092,2.49582,5.50553,10.6204
107298414,Nana25589,13.7443,4.79401,2.07937,1.36168,0.981172,1.11808,1.96234
107298417,Nana25586,0,0,0,3.56747,1.43028,0,0
107298418,Nana25584,2.37257,3.85747,1.16073,5.44478,4.20352,6.24001,0.471048
107298430,Nana29377,2.17994,3.78721,2.72721,2.72034,3.26694,2.57309,2.61799
107298439,Nana39364,37.4593,7.35936,4.53292,9.32467,6.58278,12.1508,11.4766
107298443,Nana13152,4.3587,21.6739,15.4702,2.04973,2.83082,20.7639,27.9763
107298447,Nana13155,20.0464,7.5184,5.95481,12.6676,11.4097,19.5888,26.0175
107298451,Nana25823,83.0543,25.8272,19.0448,196.624,250.896,176.531,640.652
107298457,Nana37028,1.22553,13.8117,9.85867,1.48328,0.572566,0,0
107298461,Nana07949,7.32089,1.33032,0.85394,1.21288,1.77152,1.37435,3.18196
107298471,Nana35939,7.4629,0.45865,0.36803,0.299531,0.677544,4.21993,2.46881
107298479,Nana34209,0,0.0573445,0,0.0629405,0,0,0
107298480,Nana18419,0.172281,0.375435,0.0903725,0.555838,0.679444,0,0
107298495,Nana17096,0,0,0,0.184861,0.0713589,0,0
107298529,Nana34118,12.0477,8.26203,2.55701,13.1683,12.2999,17.3196,41.9951
107298541,Nana29162,0.027264,0.0175375,0.0281432,0.132272,0.18,0,0
107298565,Nana25804,0.360834,1.83903,1.27552,0.325453,0.195423,0.81282,0
107298576,Nana18439,4.73593,2.36826,1.3935,1.15774,1.04277,6.10075,10.1439
107298578,Nana18442,23.3886,0.883668,0.472917,1.05521,0.696978,0,0.464931
107298582,Nana00474,16.2007,20.6674,11.2662,23.7221,22.1578,4.48173,11.4963
107298597,Nana26285,50.1768,19.044,10.8598,19.3257,21.7491,17.4056,51.0133
107298598,Nana34322,19.5967,11.2305,5.8605,9.30425,5.93606,19.5964,40.0041
107298606,Nana08229,11.0089,4.87377,3.53398,9.09875,9.93479,6.60624,18.9379
107298609,Nana12798,6.734853,0.333991,0.35732,0.945385,0.851507,3.38122,1.94416
107298611,Nana18490,2.65492,0.696463,0.823535,0.319059,0.0957921,0,0
107298626,Nana10133,31.9124,0.623759,4.03173,0.0986181,7.01719,0,0.208746
107298627,Nana10134,463.961,104.576,48.1395,193.204,615.871,9.55425,1.57966
107298632,Nana11742,8.40667,106.818,120.467,11.0601,9.70193,50.0478,0.854881
107298636,Nana25561,12.712,1.09241,0.779125,7.69048,6.74772,10.7369,11.7678
107298637,Nana25562,0,0,0,0,0,0,0
107298651,Nana36954,7.10134,10.0335,7.20293,8.18221,9.4384,8.43011,14.9658
107298653,Nana36956,16.7365,52.4884,44.0865,33.6321,15.0046,43.34,72.6855
107298656,Nana18617,0,0.0971079,0,0.168926,0,0,0
107298675,Nana00325,5.05404,1.61463,0.685873,1.9731,3.34929,3.05393,8.93328
107298690,Nana17104,2.0932,0.349253,0.160134,0.434387,0,2.49107,2.91472
107298695,Nana34328,0,0.563512,0.322965,1.25777,0.246312,6.20971,0
107298698,Nana24063,14.0493,9.20347,9.69414,4.49322,6.1708,3.95907,11.2515
107298711,Nana20895,5.50965,34.0368,38.0065,4.56337,3.59645,6.89043,10.3996
107298715,Nana29288,0.0721763,0,0,0,0,0,0
107298745,Nana01189,0,0.259249,0.416156,0,0.23765,0,0
107298749,Nana29383,0,0,0,0,0,0,0
107298751,Nana24804,22.5332,229.313,142.515,10.0964,10.4466,35.157,28.3382
107298766,Nana32100,16.0746,4.83316,1.22197,2.54399,1.66425,9.07572,12.4201
107298771,Nana13402,1.47686,0.973517,0.350161,0.765047,0.75172,0,0
107298790,Nana37245,0.398797,19.9523,9.27418,4.52031,2.61735,3.44214,1.19335
107298792,Nana37243,11.9009,2.15879,2.12754,1.47928,2.09375,6.5362,5.93095
107298799,Nana36602,17.429,0.264384,0.353561,4.26201,3.73778,0.772479,1.41227
107298812,Nana13332,0.0137141,0,0,0,0,0,0
107298821,Nana04513,9.00098,14.9419,10.6621,0,0,54.3919,107.353
107298826,Nana19064,0,0.145013,0.0387855,0,0.0504038,0,0
107298844,Nana13310,0.174464,0.107887,0,0,0,0,0.407857
107298863,Nana39222,64.4461,13.7826,8.88242,5.99812,2.43112,57.7482,3.34029
107298864,Nana39224,1.29545,0.060319,0.290391,0.330518,0.793859,2.77728,4.33281
107298889,Nana14690,0.893934,0.176467,0.802356,0.164877,0.975556,0,0
107298897,Nana35031,0,0,0.0477102,0.313937,0.14255,0.661993,0.387289
107298902,Nana35020,5.06316,1.68316,1.93775,6.99015,5.18495,3.94516,7.02452
107298904,Nana35021,6.18683,6.11398,13.1775,4.50483,0.304312,2.51237,5.56434
107298915,Nana38260,0,0,0,0,0,0,0
107298916,Nana38258,0,0,0,0,0,0,0
107298918,Nana08176,44.606,3.69692,1.49815,7.89854,10.2147,7.33377,9.91832
107298923,Nana36529,9.40203,2.37926,2.15808,6.21901,4.39033,7.15928,10.1881
107298929,Nana37462,82.6818,5.94499,4.65723,17.9404,7.06399,21.0142,110.646
107298951,Nana29354,0,1.05531,1.45159,0.291652,0.175127,0.203128,2.85209
107298955,Nana24066,8.3937,0.348946,0.198698,1.12019,1.80389,0.4823,4.23243
107298970,Nana21086,0,0.762311,0.594182,2.57631,1.87267,13.3249,15.9515
107298979,Nana35445,5.66591,0,0.426245,0.652528,0,2.4204,4.3485
107298983,Nana19041,0,8.05796,12.0244,0,0,0,1.68575
107298990,Nana39316,134.163,2.07712,1.8429,45.2466,73.1106,31.9689,49.4966
107298992,Nana17808,1.91563,6.48546,1.92869,1.18836,1.55988,0.341202,2.63492
107298997,Nana07196,159.851,1.41579,0,4.28245,13.584,0.986442,6.34813
107298999,Nana38467,38.5153,3.37892,2.56056,7.24723,7.81911,7.83506,19.184
107299011,Nana30635,0.175899,0.0296054,0.0831409,0.156676,0.246957,0.481687,0
107299015,Nana04360,14.9589,4.34759,2.07137,5.26315,3.07166,1.38548,1.08074
107299022,Nana36398,50.5224,5.97399,5.19665,12.726,24.2869,66.9771,296.37
107299054,Nana35830,0,1.80329,0.749291,1.40412,1.14759,0.890066,1.04144
107299067,Nana28338,1.0508,0.281044,0.11812,0.168682,0.151931,0.956142,0.372917
107299087,Nana02047,0.209556,0,0,0,0,0.304322,0
107299095,Nana04705,0,0,0,0,0,0,0
107299097,Nana13134,0.0747276,1.5324,1.84442,0.658378,0.374527,0,0
107299104,Nana32182,6.59615,53.6312,39.0773,16.601,18.8112,17.1289,56.7188
107299105,Nana32185,0.0516214,0,0,0.515871,0.284836,0,0
107299108,Nana32184,3.9245,0.0653038,0,0.298243,0.178098,0,0.438253
107299109,Nana11565,10.5378,0.367357,0.361747,0.829073,0.716875,3.26258,0.489416
107299111,Nana00710,0.386315,0,0.0335385,0.0368946,0.0996929,0.208963,0.244502
107299113,Nana39361,42.94844,2.35051,2.29014,0.78008,0.250935,1.02929,0.225814
107299143,Nana17364,0,0.127238,0.0510465,0.12928,0.038814,0,0
107299151,Nana18603,14.1924,2.28383,0.687184,0.87523,0.788318,4.58681,19.4034
107299164,Nana15408,0.568828,0.18582,0.191694,0.359587,0.0539798,0.214108,0.563673
107299173,Nana15411,8.32704,1.55952,0.816973,0.743695,1.18844,2.24545,3.84864
107299175,Nana35296,10.6263,0.698714,0.170626,4.78898,1.89791,14.2381,33.809
107299176,Nana35300,10.5536,3.47032,1.63591,3.07705,3.58664,7.49305,15.4719
107299178,Nana35301,10.2102,0.589181,0.169702,0.924689,0,2.59891,4.71046
107299182,Nana12842,108.178,10.7283,6.4678,27.1868,33.7005,34.8212,72.7129
107299188,Nana36002,28.119,53.5528,69.4278,62.1409,45.027,131.843,113.044
107299193,Nana35997,0.0470415,0,0.140097,0,0,0,0
107299209,Nana35436,0,0,0.110092,0.439792,0,0,0
107299216,Nana14831,103.474,101.764,87.9044,70.0225,62.228,49.5645,97.7994
107299231,Nana23839,0.0971936,0,0.202301,0.0584291,0,0,0
107299233,Nana20677,51.6364,19.1243,18.0424,16.1053,1.91589,0,0
107299288,Nana39858,105.106,1.95961,1.39763,1.50427,1.25986,3.92129,3.88231
107299292,Nana12367,12.3833,4.62548,1.96705,5.8325,7.33921,13.0702,15.7565
107299294,Nana28385,17.6008,22.8829,7.72394,17.4169,20.6988,10.2783,4.10147
107299295,Nana28384,16.4913,1.99506,0.533597,9.79622,12.1408,21.3942,6.08081
107299298,Nana27425,0.741921,1.2527,1.14872,0,0,0.456162,0.747238
107299301,Nana14685,28.9801,62.8231,52.7902,3.6251,6.27908,5.26353,13.8424
107299311,Nana16885,54.4872,2.17608,1.28733,9.23013,8.56549,19.3211,43.236
107299314,Nana00029,8.34684,0.743707,0.527875,1.95621,3.97305,8.68714,13.6727
107299329,Nana36805,6.56357,5.06813,3.09948,3.76816,3.95964,2.20649,3.27021
107299370,Nana27660,0.531106,0.0413237,0.0331573,0.569171,0.256326,0.561524,0.803317
107299396,Nana36343,92.2997,161.29,111.096,89.9706,90.0869,71.8645,55.7373
107299449,Nana25448,2.8374,0.559907,0.42283,2.10584,1.62012,3.50035,8.33758
107299463,Nana24340,25.8685,0.424635,0.184554,1.9297,1.87307,2.80463,2.8467
107299478,Nana27786,0.160564,0,0,0,0,0.118078,0
107299513,Nana13241,1.00851,0.100993,0,0.215813,0.194382,0,0.0585344
107299519,Nana18470,0,0,0,0,0,0,0
107299544,Nana33870,46.0904,1.35682,1.25623,5.58116,2.63709,0,0
107299545,Nana29706,0.123273,0.0670145,0.215083,1.00075,0.829263,0,0.219552
107299565,Nana18115,2.27869,7.23061,5.05004,1.69308,0.819662,0,0
107299586,Nana00101,184.266,19.3755,14.0359,40.8818,62.1198,31.7805,54.4958
107299602,Nana24337,8.11607,6.23521,15.6284,7.4115,1.11259,0,0
107299613,Nana38845,0.513322,0.429712,0.344792,0,0.305063,0.405743,0.67821
107299615,Nana06610,2.47382,1.36499,1.14741,6.33405,4.83346,3.78512,5.27244
107299616,Nana06611,0.0239126,0,0,0.24348,0.109651,0,0
107299624,Nana04427,0.240511,0.147749,0.0948396,0.122343,0.132233,1.5398,8.33271
107299630,Nana21091,24.151,0.915091,0.227512,1.69827,0.681374,14.8052,28.551
107299644,Nana08904,3.0326,374.642,337.729,15.1203,18.0759,7.95285,25.228
107299694,Nana14179,0.416818,4.80274,4.46674,7.64246,2.73213,0,0
107299721,Nana21071,30.2418,1.26335,0.878546,10.479,3.7495,5.89787,8.81784
