Pm_gene_id,Nn_target_id,Naja_vg_1,Naja_vg_2,Naja_vg_3,Naja_vg_4,Naja_vg_5,Naja_vg_6,Naja_liv_1,Naja_liv_2,Naja_kid_1,Naja_kid_2,Naja_pan_1,Naja_pan_2,Naja_sg_1
107299991,Nana33768,12.845,0.145606,11.6828,12.7677,5.80222,3.53563,0.669273,0.569316,2.00777,2.63189,1.26563,1.12677,77.1859
107299309,Nana33772,0.032931,0,0,0.247745,0.1985,0,0.149243,0.113448,0,0,0.167284,0,0.147362
107299310,Nana33773,4.32419,2.68453,4.8198,5.00951,7.52309,1.34988,5.85777,2.48558,6.21807,5.66745,5.49219,1.07583,7.99195
107296215,Nana33779,0.00360958,0.191081,0.00912595,0.00925704,0.0867732,0,59.373,52.1524,133.744,50.5915,32.2575,54.199,0.0409262
107285103,Nana33790,0.0841982,0,0,0,0,0,0,0,0,0,0.139613,0.194322,0.127288
107285099,Nana33797,0.121055,0,0.140622,0.302065,0.369666,0.0431347,2.36556,1.50425,1.21249,1.9438,0.284817,0.151019,1.09062
107285098,Nana33799,2.90267,5.60463,4.74746,3.65797,8.86202,3.5318,8.37383,10.8881,10.0732,10.7425,4.5803,2.51012,8.23357
107285097,Nana33801,0.440972,2.41575,1.28165,0.80885,2.19395,0.22116,3.36899,1.9079,5.48094,5.3492,3.28785,1.31955,2.91593
107293670,Nana33817,0.285991,0.106867,0.280717,0.371036,0.404419,0,0.233911,0.0651964,0.521428,0.432465,0.828484,0.100948,0.488301
114923439,Nana33824,4.55855,2.73986,6.20963,6.24262,10.44674,2.1388081,8.28332,6.28321,7.082895,7.740588,4.043284,2.687794,10.73502
107296630,Nana33835,0.0436118,0.0769561,0.0735079,0.260973,0.192209,0.958291,35.1032,30.4483,3.72221,8.80286,1.04857,0.838771,3.39543
107296634,Nana33839,1.21574,3.91975,3.01437,2.23536,2.62617,6.98806,71.4228,28.1141,50.6179,57.3311,11.3988,6.03433,16.1433
107296637,Nana33840,0.0616481,0,0,0,0,0,0.571447,0.108597,0.138463,0,0.306666,0,1.81735
107297570,Nana33846,14.7902,70.4147,20.0522,20.5235,47.914,14.0949,15.7581,17.6284,27.935,28.4708,13.5428,7.57432,29.973
107297573,Nana33847,0.0727894,0,0.153359,0,0.160401,17.9934,0.16868,0.149593,1.68936,1.73257,0.0905219,0.0279986,8.94077
107297569,Nana33850,0.0536762,0,0.135707,0,0,0,0,0.756431,0.120557,0.766578,0.400515,0.12388,0.243437
107298736,Nana33853,0.554643,0,0.588053,0.504731,0.301078,0,0,0.252139,2.12981,3.73061,6.58612,1.77558,0.121716
107295212,Nana33859,0.39232,0,1.02205,0.475187,2.22107,0.161635,1.13644,0.597119,0,0.438022,0.670855,0,5.85104
107295214,Nana33866,17.2593,4.38564,26.9931,22.0288,15.281,15.3528,10.4023,5.36673,6.73903,7.57513,6.31771,3.22151,7.65621
107299544,Nana33870,0.243708,0,0.492925,0.750009,0.292933,13.1734,0,0.0858613,0,0.278442,1.09108,1.46239,46.0904
107292544,Nana33872,0,0,0,0,0.0277896,0,0.214309,0,0,0.198112,0.0575042,0,0.157282
107292549,Nana33873,12.9927,1.51164,8.93416,11.8087,6.65009,4.47059,10.4223,13.5815,22.207,14.8852,3.10728,2.71851,3.72331
107292552,Nana33874,18.9482263,33.2953,16.6432082,25.26682,22.229483,13.51096,28.068185,57.54029611,98.7820857,77.0013567,10.29841805,8.9059785,24.894166
107292551,Nana33875,3.02892,1.35953,5.30177,4.39434,7.18012,2.56081,9.16615,12.9737,11.1009,11.1908,4.10296,2.18116,7.15727
107292553,Nana33878,2.20563,3.24566,2.80056,2.45699,4.09483,1.97358,11.1782,5.68613,7.41629,6.44347,2.95664,1.31095,5.10999
107292547,Nana33879,0,0,0,0,0,0,0,0,0.0428467,0,1.5658,0.264166,0.0865187
107295978,Nana33924,0,0,0,0,0,0,0,0,0,0.060497,0.0526799,0.048882,0
107299044,Nana33925,2.1401,0,4.10364,3.3609,0.924896,4.20053,4.90369,2.22383,3.32148,3.53717,3.52868,1.80363,3.62611
114923194,Nana33927,0.0361878,0.957837,0,0,0.0869942,0.238548,0,0.509976,0.162556,0.103363,0,0,0.164122
107295339,Nana33928,1.37561,1.03938,3.12684,1.96852,2.62778,1.09107,5.36409,4.02265,4.66595,5.74502,2.7363,1.02695,5.54753
107290391,Nana33942,2.58331,1.54814,7.27065,3.75004,11.0729,2.89172,18.2983,74.9569,269.745,511.637,42.431,8.54936,10.3897
107290375,Nana33943,0.732316,0.958708,1.76666,1.65876,3.01647,139.592,6.71494,5.18409,56.4816,82.5811,10.2959,2.77652,111.528
107290390,Nana33944,0,0,0,0,0.0200799,0,0,0,0.412732,0.334015,0,0,0.0757648
107290389,Nana33948,0.592613,3.13712,1.09874,2.22904,1.09221,2.34389,2.74661,0.556759,0.79861,1.12846,2.26008,0,6.4504
107290374,Nana33951,0.659165,0,0.689603,1.16585,0.30053,1.94784,3.89784,2.84284,12.5587,39.6033,8.53668,11.5933,16.3907
107290398,Nana33958,1.93756,29.3054,5.81379,0.928278,0.537442,0.701776,0.39473,1.01269,0.143466,0.0608161,0.105916,0,0.0965648
107290387,Nana33959,0.0143485,0,0.0435319,0.0441572,0.0862331,3.87796,0.0665015,0.111213,1.00548,2.01639,0.242678,0.105968,3.87193
107290385,Nana33962,0.27264,0,0,0.174801,0.491563,0,0,0,0,0.389372,0.339059,0,0.154563
107290397,Nana33963,4.17986,7.50737,9.05809,4.01984,57.9569,4.42824,4.84315,14.8577,6.37045,8.95423,2.22777,2.92849,20.6495
107290384,Nana33964,15.6078,9.78539,14.7481,16.5131,25.4317,7.5749,25.441,32.9855,22.0471,25.5173,11.0526,9.4481,20.2835
107290372,Nana33966,4.65265,2.32788,5.15671,5.08314,8.83401,1.14051822,2.74301,3.12595,3.7954,3.2359803,2.02579,0.51132871,5.63248
107290395,Nana33969,0,0,0,0,0,0,0,0,0,0,0,0,0.0246874
107290383,Nana33971,0.141932,0,0,0.181997,0,0,0,0.125011,0.15939,0,0,0,0.482776
107290369,Nana33983,2.87432,2.31545,4.42341,5.12794,4.84435,5.3547,3.76484,4.4579,10.6661,27.4855,4.97328,6.92212,10.7688
107290379,Nana33984,0,0.0687734,0,0,0,0,0,0,0,0,0,0,0
107290392,Nana33985,1.5036,1.35504,2.37756,1.78817,2.88442,0.787526,3.03899,1.5426,4.80028,5.13242,2.84815,1.51927,3.82417
107290329,Nana33992,0,0.190939,0,0.030834,0.0144515,0,0,0,0.0810117,0.0692839,0.15447,0,0.119607
107290317,Nana33996,4.44812,3.15083,7.31906,5.45921,7.46322,1.44166,12.8855,6.94435,14.8653,14.7723,8.06819,2.2233,12.166
107290323,Nana33998,0.126209,0,0,0,0.303403,0,2130.97,1112.96,0.992138,0.360493,0,0.291281,1.14479
107290328,Nana34010,1.72376,0.433056,1.74325,2.33774,4.93753,0.616297,2.81654,1.2249,3.17602,2.65374,2.44164,0.35063,5.36643
107290320,Nana34024,3.27625,1.89399,1.47712,5.2786,1.92146,1.35134,4.24449,4.89154,20.4776,12.5591,5.22165,3.42384,6.26051
107290318,Nana34026,1.459941,2.47491,1.182878,1.732886,1.6430311,2.482043,13.06338,1.653165,13.58211,24.87806,3.66455,2.060269,34.9922
107290324,Nana34030,3.29379,2.49777,9.49752,6.0503,6.72934,8.37396,12.9108,5.6104,10.2511,15.4468,10.0882,3.07841,22.3045
107297588,Nana34031,0.026257,0,0.675714,0.28127,0.0628013,0.137709,0.121028,0.0920208,0.223113,0.613899,0.597534,0.0241068,2.81865
114923414,Nana34033,0,0,0,0,0,0,0,0.172519,0,0,0,0,0
107296824,Nana34045,1.19561,1.05487,0.806085,0.306624,0.958073,1.57629,0,0,0.268537,0.683008,0,0,0.542245
107292229,Nana34056,20.5747,31.716,33.3323,24.8018,30.571,22.1001,66.8472,33.8281,65.368,45.9128,26.643,9.28355,52.4115
107292218,Nana34070,1.15994,0.177467,1.30527,1.75389,2.03089,1.23754,1.55376,1.21653,4.83399,4.82607,1.80106,0.66539,4.7437
107292228,Nana34074,3.59343,3.03452,8.61271,7.48415,11.0212,4.17531,108.489,34.1113,29.1671,25.3631,26.2602,5.4455,15.0768
107292220,Nana34075,3.44424,7.40363,5.97129,4.7122,7.45752,3.01429,11.119,7.78844,17.5977,22.7476,5.17954,2.78021,11.616
107293802,Nana34085,2.46538,1.95001,3.22613,3.40213,7.54729,1.1427,2.92356,2.66343,3.27154,6.38859,1.96415,1.30023,6.42047
107293798,Nana34087,0.665673,1.23961,1.19506,1.01788,0.902407,0.663754,2.12953,1.04562,3.2016,3.448,2.09049,0.519575,2.91733
107293799,Nana34090,0.11875,0.161333,0.0943819,0.112896,0.0897126,0.0223221,177.285,31.6509,0.494364,0.406233,0.320052,0.0237699,0.145898
107293803,Nana34091,3.28092,3.50138,8.74204,4.03073,6.74586,6.38901,18.3021,27.9287,21.6804,10.4749,8.06267,1.8439,8.37552
107293804,Nana34092,3.86683,5.41139,6.72091,4.95262,6.58641,3.24237,11.3389,10.6612,9.26062,11.2702,5.71269,2.43683,9.28227
107293801,Nana34094,3.1871,13.0446,7.40926,3.48871,9.79202,5.58538,7.42173,5.01177,7.00115,5.55082,3.90553,1.38141,6.11669
107293925,Nana34103,0,0,0,0,0,0,0,0,0,0,0,0,0
107293926,Nana34112,0.570233,0.503108,1.44169,0.487468,1.48506,0,2.64288,1.17192,3.41533,1.90022,0.236383,0.219342,0.862056
107298530,Nana34115,1.98571,2.67573,3.28607,3.79623,4.83868,1.18997,4.01597,3.87955,12.3256,9.64206,3.54704,0.958234,4.7485
107298529,Nana34118,14.8965,7.68681,29.7151,17.2615,61.0054,4.72967,25.9697,63.5262,21.0262,43.0857,16.2735,14.4695,12.0477
107297517,Nana34120,6.019910022,7.3896459,11.61624001,9.3211904,20.06405005,7.304350436,14.80586313,13.52546237,19.91371661,20.24683157,9.81961,4.613600616,14.79035177
107301304,Nana34124,0.90742,0,1.1471,0.332449,7.47912,0.427262,1.50202,0.456707,0.145577,0.370267,1.12848,0,1.46979
107296936,Nana34125,3.56955,5.10155,6.52885,5.10374,9.0968,6.33427,6.42706,3.46119,10.2416,10.2569,5.0701,2.02978,19.5837
107296944,Nana34126,0.0200811,0,0.152311,0.0171665,0.0724115,15.1799,0.923061,2.0708,20.6138,45.028,2.04086,1.4656,187.272
107296955,Nana34127,4.59598,4.48153,13.07,5.23869,13.0131,3.02269,4.6447,2.02607,6.81492,6.07681,8.49585,1.94213,17.7099
107296986,Nana34133,0.0347553,0,0,0,0.167101,0,0.0805409,0,0,0,1.59922,0.481274,0.354656
107297142,Nana34135,0.775849,1.41838,1.08239,0.945982,2.10435,0.2017,2.55638,3.15596,3.36996,2.59439,7.8099,4.41659,2.42736
107296997,Nana34143,1.85125,1.14213,4.882,3.60628,8.93766,1.08878,2.80596,1.64011,2.09256,2.63574,4.40122,0.412252,11.8464
107297519,Nana34168,0,0,0,0,0,0,0,0,0,0,0,0,0
107297111,Nana34175,1.57798,8.72628,3.09902,2.02342,4.37766,5.43317,3.36292,4.88931,5.58522,11.1473,3.55685,3.26791,7.81155
107297038,Nana34176,0.0498393,0,0.126007,0.127817,0,2.29977,0,0.17559,0.44776,0.711782,0.619809,0.23005,3.27752
107297029,Nana34178,1.05623,3.01711,1.79251,1.09567,1.29096,0.544108,3.56942,1.86211,3.0152,3.30421,3.84141,0.578426,6.94666
107296925,Nana34183,0,0,0,0,0,0,0,0,0,0,0.095803,0,0
107296915,Nana34186,0,0.107615,0,0,0.0122174,0,51.2079,69.7944,341.95,95.3866,0,0,0
107297102,Nana34187,0.0142384,0,0.720804,0.0323002,1.233032,3.34268,0.263965,0.924689,1253.3021,794.4602,0,0,10.10263
107296897,Nana34189,6.38382,9.4193,8.18713,6.90348,15.1024,5.33996,10.0568,12.6176,13.6601,15.8403,8.93268,5.01577,11.6539
107296886,Nana34191,0.461779,0.183996,0.966636,0.967787,1.30109,0.589166,3.01473,11.6507,0.88103,1.65936,0.95095,0.343789,2.51091
107295294,Nana34193,2.2922,4.00547,4.21985,3.6812,6.56697,1.98044,7.47788,11.9175,10.3466,10.4565,4.53883,1.82332,9.61356
107295295,Nana34197,4.58321,3.34044,6.71741,3.57729,4.75046,6.56789,6.92674,10.5308,7.38479,4.07909,4.54327,1.91624,3.46436
107298686,Nana34198,0.246826,0.0232215,0.267949,0.203848,0.0771034,1.02955,0.0258525,0.00736947,0.720373,1.29053,0.210779,0.0506198,2.7373
107298477,Nana34206,0.0905769,0.147535,0.15854,0.160817,0.0418738,0.137787,0,0,0.281682,0.597035,0.121308,0.0482409,1.73797
107298478,Nana34207,10.204703,6.55253,20.4261,13.15085,26.671357,14.6485,7.3179,2.52383,13.180123,20.21843,9.565393,2.218469,22.27891
107298479,Nana34209,0.158601,0,0.200492,0.271163,0.0635454,0,0,0,0,0.0755023,0,0,0
114922895,Nana34210,0.0343818,0.327242,0.156467,0.0529047,0.00826526,1.0422637,0.286831,0.0484525,2.0229618,1.2176373,1.47086,0,20.316652
107292095,Nana34217,1.14059,7.4155,1.77147,1.65549,2.21934,0.697096,3.763,2.97956,8.16086,7.62926,2.19746,0.970881,4.44708
107292096,Nana34218,0.0880189,0.0245235,0.128836,0.0594028,0.100229,1.77119,0.25765,0.0979267,1.23817,1.53492,0.0345668,0.0320748,1.98545
107292097,Nana34222,0,0,0.124411,0,0,0,0,0,0.9947,1.26498,0,0,0
107292098,Nana34224,0.0439812,0,0.333588,0.225586,0.317188,0,0,0,0.0987825,0.502495,0.328174,0,0
107292088,Nana34225,18.1643,21.4023,33.3225,28.4778,19.4328,17.9172,20.5945,6.80536,10.2586,13.2351,12.0566,5.3742,20.8772
107291739,Nana34246,1.00888,0.319282,1.3308,1.72958,1.86512,0.325296,1.55016,0.859626,4.08858,3.03828,1.40467,0.404941,3.20787
107291738,Nana34249,4.7569,1.12018,9.18051,5.77411,12.3918,2.90139,8.35591,6.91837,13.7258,21.6379,10.1263,9.12274,14.3378
107291737,Nana34251,3.25957,0.489676,4.74417,3.62618,3.6797,1.53893,4.06264,1.17167,4.8873,3.58574,4.75483,0.894606,6.00314
107291736,Nana34252,0.0261242,0,0.0495366,0.0669975,0.125604,2.88451,0.0302698,0.149563,0.440066,0.522332,0.406106,0.0452194,4.1024
107291743,Nana34256,62.8916,15434.5,32.1541,23.1809,80.0549,170.18,0,0.0558686,0.0712332,0,0,0,0
107291735,Nana34258,9.1879,2.68333,15.49571,15.99915,14.2516528,2.791916,4.685102,3.2103456,19.42904,13.17122,4.2854072,1.88948,23.375339
107291742,Nana34261,147.828,13.2472,204.928,190.184,426.022,34.6015,0,0.752623,2.19338,9.76281,44.9355,29.8633,54.6706
107291734,Nana34263,16.7625,25.7104,25.7529,23.3603,49.1554,90.4412,190.941,52.5981,134.339,135.648,40.4701,36.5058,66.9807
107291730,Nana34264,108.674,11.9723,55.0191,134.755,47.9951,123.077,2.79519,1.15092,5.19248,9.42658,3.10424,1.15991,259.598
107296502,Nana34267,0.0505016,0,0,0.129515,0.0910532,0.0832261,0,0.0222404,0,0,0.125609,0,0.429449
107296503,Nana34271,1.22844,0.18107,1.86355,1.98477,2.1537,0.112738,2.64642,0.954306,3.49208,3.03115,2.67896,0.714436,3.62446
107299166,Nana34275,2.57656,1.36991,4.6652,3.52031,4.89568,0.370843,6.67485,4.99463,8.01082,7.87365,5.17718,1.27239,7.11843
107291885,Nana34292,0.0611131,1.61757,0.540783,0.391822,0.47747,0,2.69081,1.99161,36.9232,19.1141,3.87606,1.69253,3.53386
107291891,Nana34300,9.0044,17.1772,63.0664,9.04974,142.212,25.133,3.00779,0.928844,8.47222,30.8169,13.4174,8.61212,12.9687
107291883,Nana34312,6.88101,4.6959,10.8427,10.6267,6.67862,5.01172,16.6462,6.32929,10.847,21.8535,10.5385,7.41454,32.569
107291884,Nana34314,12.1307,16.0214,18.828,15.4139,27.2192,4.30279,21.0428,26.8129,24.942,32.7934,13.3032,7.86726,16.7432
107291892,Nana34315,0.329107,1.5056,0.575256,0.406379,0.888836,1.4463,54.1585,41.3048,0.949068,0.777555,2.85992,0.534499,7.02993
107291889,Nana34316,0.157594,0.938537,0.672363,0.32838,0.485402,2.14263,1.14126,1.05839,0.641548,1.29414,5.07113,0.181857,29.6837
107291890,Nana34317,8.69437,4.24156,13.4476,13.1598,27.7655,10.4512,12.3259,8.91912,21.3081,22.6182,17.8087,6.98371,25.9784
107298389,Nana34319,0,1.77079,0.563817,0.285958,25.8668,0,0.516788,4.12481,1.00175,0.318487,0,0.25734,0.758548
107298390,Nana34321,5.46282,3.69927,8.92482,7.64946,16.6579,5.09422,46.2782,87.6659,16.4327,17.4523,6.62552,5.03439,12.9963
107298598,Nana34322,12.7749,7.95609,16.5563,14.8669,44.1948,18.753,32.092,33.3775,37.4934,38.0223,19.6252,18.4581,19.5967
107298599,Nana34323,1.12616,2.94094,1.61268,1.50794,2.16285,1.22067,3.5205,2.15496,2.98597,5.5167,2.05023,1.10366,7.95051
107302166,Nana34327,5.56985,20.3622,7.63818,9.36414,12.0846,6.2056,14.5816,10.8646,23.5736,21.2444,7.90838,3.21849,22.4115
107298695,Nana34328,0.549778,1.28598,0.387902,0.131158,0.0461041,0.0842817,0.0592577,0,0,0,0,0,0
114923519,Nana34333,153.118,501.586,210.206,144.216,491.776,756.06,592.763,581.18,405.103,386.589,211.216,112.658,199.669
107298696,Nana34334,4.51507,19.4295,8.04555,7.31347,40.2953,10.1626,17.4762,26.0159,26.9743,45.8625,17.9298,15.9776,11.7455
107298693,Nana34335,3.11895,3.29485,4.55438,3.86645,9.37375,1.48078,7.54839,5.58554,8.98475,8.36578,3.2341,1.25621,5.3207
107298694,Nana34336,20.4798,68.5962,41.5293,29.2657,67.0615,26.4135,28.5625,46.272,35.5774,40.8272,17.5427,8.27421,37.1421
107299765,Nana34354,0.558726,0,0.538135,0.68233,0.38376,0.175386,11.3447,0.281209,1.13539,1.29191,23.3599,2.7018,5.24897
107298106,Nana34355,101.364,170.654,329.351,212.567,1331.31,264.279,616.288,127.947,1091.48,1647.93,707.599,250.428,788.041
107298105,Nana34356,1.2354,1.60159,2.56565,1.50331,4.6063,0.415494,2.2494,1.51003,2.37833,2.07039,1.11308,0.290938,3.13018
107290606,Nana34364,7.29412,8.48925,10.9061,8.37679,12.0958,3.81054,11.5521,10.046,12.5505,12.7296,7.5676,3.74413,10.6629
107290616,Nana34366,0.0516296,0,0,0,0,0,0,0,0,0,0.25683,0,0
107290629,Nana34367,1.22895,0.419722,0.601373,1.38947,0.180014,0,0.592043,0.543156,0.346266,1.33364,1.62146,0.0813278,1.98773
107290618,Nana34376,0.270903,2.94569,3.8133,0.488204,0.290419,4.72991,1476.41,1947.19,15.2663,259.12,8.95353,0.337958,33.1729
107290631,Nana34377,0.0558817,0.639968,0.121032,0.0610201,0.277775,0.0522152,144.927,411.548,1065.99,1785.08,2.04649,0.520988,0.202678
107300171,Nana34398,2.85277,0,4.25355,5.44021,5.71498,2.41094,24.0706,7.34472,1.9715,2.08933,4.91227,1.6882,11.1135
107290620,Nana34404,0.0922353,0.0393917,0.59262,0.314879,0.210189,0.318839,2.60386,1.08798,0.526462,1.09014,6.87618,0.197498,4.45105
107290632,Nana34408,0.209032,0.301787,0.600552,0.34114,1.02785,0.250532,0.396331,0.0836868,0.298765,0.542781,1.11072,0,2.73633
107290624,Nana34413,47.2149,1.6474778,68.0527,77.5054,92.1911,12.8096,42.7963,47.0964,27.62724,31.9807,24.40596,1.526155,140.2848
107290633,Nana34421,3.78046,0.936265,3.74494,4.5925,3.21539,2.9147,4.09859,3.27134,12.4634,14.3344,12.0973,5.35745,91.0416
107290625,Nana34424,0,0.0701291,0.0669869,0.0339745,0.0159235,0,0,0.0233365,0,0.0378393,0.0329499,0.0305745,0.150205
107290626,Nana34428,0.0259674,0.109971,0.0787827,0.0665953,0.12485,0,0,0,0.0233293,0.128462,0.0129174,0.0119861,0.0127483
107290627,Nana34430,76.1108,54.1847,144.469,106.168,345.003,49.6403,220.712,309.204,410.407,399.946,238.685,132.118,114.904
107290635,Nana34433,1.72783,2.49454,3.42674,1.81648,7.30036,4.25679,7.82022,13.1278,7.91827,12.0639,4.16729,4.22937,10.5028
107290612,Nana34449,0,0,0,0,0,0,0,0,0,0,0,0,0
107290637,Nana34457,0.203287,0.0316512,0.256981,0.33734,0.273094,0.0394134,0.138556,0.136921,4.48528,1.79318,0.237939,0.137991,0.420307
107289142,Nana34484,0.361368,0.478244,1.0659,0.386147,13.9357,1.9851,3.62884,17.7709,2.09673,1.7203,0.149801,0.417003,2.86809
107289116,Nana34488,0,0,0.0704595,0.0357358,0.184238,0,0,0.0736388,0.156484,0.0796018,1.03974,0.192957,0
107289118,Nana34492,0.61425,2.65891,0.94365,0.693021,1.56057,0.902598,11.6097,1.30197,10.0501,7.42801,3.62489,1.28952,1.89681
107289117,Nana34493,2.43627,6.99392,3.23334,2.82192,5.72742,1.09655,20.0288,70.2394,126.899,84.8332,3.09395,0.963821,4.17489
107289144,Nana34500,13.09101,25.55056,21.491678,15.041219,30.387826,11.86009011,24.19985,36.206615,23.433824,27.198019,13.946147,9.35735,24.50692
107289145,Nana34506,0.270792,1.62463,0.182568,0.138893,2.26756,0.119003,102.37,97.2795,254.391,392.018,6.26375,1.79157,0.266092
107289135,Nana34515,1.3764,1.2035,3.72919,2.66233,3.0216,0.433344,0.837871,0.144753,2.11938,1.9481,2.00295,0.445674,8.6986
107289136,Nana34518,13.7273,9.25882,13.1118,17.3238,20.9684,5.23017,56.8311,7.6234,25.6527,21.4646,7.94885,2.95936,37.8871
107289147,Nana34521,28.60264,11.5957,34.401618,28.02581,24.516828,7.155569,9.306634,9.436397,15.678636,19.97653823,9.248643507,4.21561,24.99197
107289148,Nana34525,5.428869,8.18696,7.204887,6.697988,14.5136622,3.093247,8.633215,10.44529,9.128641,13.70338,5.528691,5.057333,9.22589
107289149,Nana34531,13.761152,25.370573,21.495955,20.161235,39.28442,9.074918537,32.158452,19.47039,59.315284,46.659094,19.88766,8.103171,36.044095
107289125,Nana34534,3.52626,9.60439,6.16308,4.15183,9.13683,3.49594,10.7374,11.227,15.0251,14.1647,4.04976,2.42646,10.9923
107289151,Nana34535,2.49099,1.45322,3.86441,3.1116,5.21835,1.18406,5.43485,4.32834,7.75661,7.86043,3.68369,1.45485,8.14641
107289139,Nana34536,3.200633,4.779432,4.0046085,4.683563,7.021749,1.46601,9.299367,12.4520788,5.090375,4.7629115,2.5182972,1.001844,6.730236
107289155,Nana34546,4.49869,4.28063,9.44461,9.90156,17.3309,20.1955,7.2844,9.38929,23.329,43.8189,10.1978,7.88552,29.0805
107289141,Nana34547,0.119014,0.141977,0.2119,0.214944,0.177305,0.0331493,0.295222,0.064962,0.143066,0.632002,1.37167,0.309492,0.102631
107284015,Nana34564,0.449377,0.0360435,0.370106,0.375422,0.973895,0,0.173562,0.107946,0.107048,0.165307,0.440307,0.164997,0.208437
107284013,Nana34572,0.140768,0,0.191638,0.19439,0.14317,0.14276,0.401493,0.43872,0.510733,0.927871,0.188528,0.124954,0.61387
107283992,Nana34575,0.235904,0,0.524119,0.239288,0.405078,5.14383,1.62296,0.811674,0.928451,0.861934,16.0594,22.6702,6.63206
107284009,Nana34586,2.91274,2.845,4.49566,3.60735,3.6845,2.31808,10.2094,8.15814,29.3573,20.7708,4.95079,1.83755,11.6303
107283986,Nana34592,15.12407,16.201912,20.48204,15.65918,51.55387,15.724681,21.86833,8.249727,21.10239,24.4715,12.56225,7.57538,29.45502
107284005,Nana34595,0.478487,0,0.369642,0.477211,1.53369,0.175231,1.35524,0.468269,1.61203,2.8473,0.628112,0.828232,1.02476
107283967,Nana34596,0.284459,0.180701,0.719187,0.612794,0.588095,4.57535,1.21293,0.641399,1.22669,1.0725,3.22627,0.498947,22.8349
114922314,Nana34598,2.24274,2.42594,1.17617,1.10403,0.85963,1.14427,0.225268,0.0611566,0.79535,2.28075,0.449019,0.416648,1.46431
107283966,Nana34605,23.1386,37.6544,31.9083,24.3841,77.5649,48.7174,66.5293,78.3278,97.9948,96.8994,29.3589,20.8896,60.8348
107284003,Nana34606,0.0913484,0.113782,0.298879,0.0964639,0.219599,0.177107,0.298854,0.21771,7.42232,5.54069,572.354,1320.75,0.560512
107284000,Nana34607,14.4227,5.82104,18.8027,15.1052,23.8343,7.96967,15.7682,14.72,43.884,41.131,15.0356,11.3702,24.1423
107283979,Nana34611,4.58313,5.29424,9.1086,6.45246,11.7655,6.56665,15.5663,10.7299,57.2172,47.4487,15.1305,7.24249,13.1697
107283977,Nana34617,14.6504,7.77437,22.4502,15.1735,22.0791,13.2285,27.6622,15.4537,35.7229,59.5327,17.8364,12.7795,26.7304
107283998,Nana34618,7.88767,3.85606,8.93855,8.36468,8.55868,3.69935,10.3455,6.38787,17.597,21.1109,7.56259,3.85921,13.4353
107283973,Nana34629,23.8726,0.546152,15.4508,22.0349,11.2129,36.5071,14.1514,8.60877,28.7011,38.3826,14.7706,19.9884,14.242
107283996,Nana34630,8.8055125,3.022371701,12.21327735,10.97167018,27.0398628,7.8919991,19.868126,21.274937,22.31774319,25.71198943,12.26572629,9.813913684,21.91166
107283960,Nana34632,0.59892,1.48298,1.19175,0.871825,4.25059,4.35274,0.847778,2.34911,1.1263,1.77111,2.02911,1.63013,1.11865
107283971,Nana34633,37.8271,30.3268,64.7518,48.3972,105.619,57.2016,2915.61,2199.84,634.648,459.857,151.919,36.554,38.3997
107283995,Nana34635,2.33676,1.23303,3.87343,3.11306,3.6839,5.04497,10.712,3.87285,5.01135,6.29221,2.48805,1.25398,5.26013
107283994,Nana34637,7.32738,18.07,7.74905,6.95813,10.7078,13.3249,12.6011,8.82464,11.7532,25.8116,5.65543,8.10449,4.90137
107283955,Nana34639,12.5155,5.69789,19.8972,15.7044,25.1448,7.93529,31.5925,25.5607,35.5828,39.5531,18.689,10.6501,29.2011
107285475,Nana34656,0.21008,0,6.55067,0.419039,1.87981,7.53966,26.5053,90.7078,14.4174,11.2676,22.4682,2.26262,25.1426
107285442,Nana34657,0,0,0.0352297,0,0,0,2.13122,0.490926,0.375562,0.278606,16.8091,8.0077,0.0631965
107288799,Nana34663,0.122541,0.305268,0.145795,0.129403,0.0519854,0,0,0,0.0323798,0.0411781,0.699216,0.116453,30.7955
107288784,Nana34664,16.9785,17.4328,33.3812,23.521,142.436,26.0362,118.203,167.362,119.863,189.5,84.5611,52.4914,41.921
107292836,Nana34667,8.41348,13.4737,17.3849,13.2107,10.9826,10.1789,25.7052,12.5048,48.9923,43.9369,14.0023,7.63144,16.3451
107285478,Nana34669,3.79272,14.058,3.89552,3.34356,3.60904,2.08345,4.76079,1.3919,7.01002,4.85236,2.84966,0.63826,5.73369
107287285,Nana34672,9.09469,2.23806,12.6611,12.0285,16.6194,2.14581,7.69068,4.17129,7.30229,9.10507,6.51662,3.18832,15.0288
107287284,Nana34673,459.231,67.2899,549.293,414.447,671.268,185.414,245.956,153.487,131.942,115.628,130.793,48.2901,305.048
107287311,Nana34674,10.2736,20.4922,16.4405,14.3819,21.5888,24.7694,26.2806,23.9868,22.7228,28.8154,15.7552,4.00853,30.7235
107287279,Nana34684,0.881092,7.46688,0.859786,1.12981,0.901129,0.0254742,0.591053,0.238261,0.598892,1.14795,0.643987,0.695667,1.07787
107287308,Nana34699,16.1198,3.67025,14.8997,13.7801,11.7134,3.93559,19.7266,7.56547,38.8006,15.2377,12.8855,5.60047,22.1856
107287276,Nana34701,0.102765,0.029406,0.0491546,0.0427377,0.0166922,0.0183088,0.0128727,0,0.0374291,0.0317329,2.99122,3.37172,0.220439
